location_name	top_category	latitude	longitude
GameStop	Sporting Goods, Hobby, and Musical Instrument Stores	42.744851	-73.64192
Friendlys Nail & Spa	Personal Care Services	42.860298	-73.935742
Boys And Girls Club Of Schenectady Yates Village	Child Day Care Services	42.828514	-73.921509
Walgreens	Health and Personal Care Stores	42.653524	-73.773941
Motel 6	Traveler Accommodation	42.679143	-73.783297
Price Chopper New England	Grocery Stores	42.973074	-73.795024
Caliber Collision	Automotive Repair and Maintenance	42.740734	-73.678952
Carbone Subaru	Automobile Dealers	42.748024	-73.635466
Courtney Vogel	Personal Care Services	43.082662	-73.782962
Gene's Fish Fry	Restaurants and Other Eating Places	42.644075	-73.69805
Plush Hair Studio	Personal Care Services	42.859646	-73.934513
All Star Transportation	Other Ambulatory Health Care Services	42.66251	-73.768019
Sunoco	Gasoline Stations	42.690937	-73.821805
Caliber Collision	Automotive Repair and Maintenance	42.859417	-73.775904
Hess Corporation	Gasoline Stations	42.599772	-73.745528
St Peter's Roman Catholic Church	Religious Organizations	43.076535	-73.787142
Compliments To the Chef	Home Furnishings Stores	43.08377	-73.784335
Magic Hand Foot Spa	Personal Care Services	42.79878	-73.963316
Wildbird Junction	Other Miscellaneous Store Retailers	42.624123	-73.827074
STACK'D Cafe	Restaurants and Other Eating Places	42.901148	-73.760307
Ellis Hospital	General Medical and Surgical Hospitals	42.819995	-73.915802
HSO Hair Salon	Personal Care Services	42.607002	-73.719123
Saratoga Springs Yoga	Other Amusement and Recreation Industries	43.080266	-73.785378
Regal Entertainment Group	Motion Picture and Video Industries	42.640163	-73.701361
East Line Books	Book Stores and News Dealers	42.864957	-73.770747
Emmaus United Methodist Church	Religious Organizations	42.664761	-73.791799
Center for Hearing	Other Ambulatory Health Care Services	42.869954	-73.812873
Westin Home Buyers	Home Health Care Services	42.737806	-73.668585
Country Wine & Spirits	Beer, Wine, and Liquor Stores	42.794974	-74.008001
Hoffman Development Corp	Automotive Repair and Maintenance	42.631402	-73.80519
Tangora Technologies	Electronics and Appliance Stores	42.606387	-73.882599
Stewart's Shops	Grocery Stores	42.936337	-73.807911
Taylor Moto Sports	Other Motor Vehicle Dealers	43.016736	-73.844863
Variety Pizza & Deli	Restaurants and Other Eating Places	42.666103	-73.792018
Tushita Heaven	Office Supplies, Stationery, and Gift Stores	43.082079	-73.785644
New Country Ford Service Center	Automotive Repair and Maintenance	43.099258	-73.751248
Stewart's Shops	Grocery Stores	42.65402	-73.77261
Manory's Restaurant	Restaurants and Other Eating Places	42.728736	-73.689317
Underground Athletics	Personal Care Services	42.731905	-73.691998
J&T's Family Cafe	Restaurants and Other Eating Places	42.834379	-73.969641
Best Western Plus Franklin Square Inn Troy Albany	Traveler Accommodation	42.733857	-73.689081
Exit 11 Citgo Truck Stop	Gasoline Stations	42.937172	-73.807064
Kathleen's Fiber Arts	Sporting Goods, Hobby, and Musical Instrument Stores	42.730871	-73.693374
