location_name	top_category	latitude	longitude
The Home Depot	Building Material and Supplies Dealers	42.684983	-73.792173
Starbucks	Restaurants and Other Eating Places	42.728145	-73.761156
Appliance Man	Electronics and Appliance Stores	42.706434	-73.826436
Table 41 Brewing Co	Beverage Manufacturing	42.772539	-73.754361
Pink	Clothing Stores	42.689641	-73.85158
Albany Montessori Education Center	Child Day Care Services	42.788458	-73.740815
Siena Barber Shop	Personal Care Services	42.735104	-73.762652
Ramesh West Indian American Grocery Store	Grocery Stores	42.799987	-73.948605
Weight Watchers	Personal Care Services	42.761641	-73.750216
Algaithi Grocery	Grocery Stores	42.791593	-73.92502
DCs Pizza & Catering	Restaurants and Other Eating Places	42.676615	-73.824606
Chopped & Topped Salads	Restaurants and Other Eating Places	42.71025	-73.81653
A Perfect Pet Salon & Boutique	Other Miscellaneous Store Retailers	42.738712	-73.762781
Jj's Cycle	Other Motor Vehicle Dealers	42.724186	-73.700937
HomeGoods	Home Furnishings Stores	42.736168	-73.764583
Sears Outlet Store	Department Stores	42.695523	-73.847106
Trios Pizzeria & Delicatessen	Restaurants and Other Eating Places	42.661061	-73.781927
Cook Park	Museums, Historical Sites, and Similar Institutions	42.705821	-73.835268
Walmart	General Merchandise Stores, including Warehouse Clubs and Supercenters	42.785604	-73.941729
Board of Cooperative Educational Svces	Child Day Care Services	42.745551	-73.83634
Cdy Albany Pine Hills	Child Day Care Services	42.667288	-73.790473
Corporate Woods Children's Center Managed By Bright Horizons Inc	Child Day Care Services	42.683319	-73.765867
Tai Chi & Kung Fu Assoc	Other Amusement and Recreation Industries	42.674534	-73.834273
Pizza Express	Restaurants and Other Eating Places	42.676494	-73.824099
Dragon City	Restaurants and Other Eating Places	42.676454	-73.82392
Panera Bread	Restaurants and Other Eating Places	42.713352	-73.813801
Pizza Hut	Restaurants and Other Eating Places	42.781579	-73.951727
Animal House	Other Miscellaneous Store Retailers	42.77	-73.701732
Dott Garage	Automotive Repair and Maintenance	42.693594	-73.804751
Grace Nail & Spa	Personal Care Services	42.732976	-73.854598
Bethel Thrift & Donation Center	Used Merchandise Stores	42.782482	-73.94193
Loudinville Assisted Living Residence	Home Health Care Services	42.682002	-73.760757
Spencer Gifts	Office Supplies, Stationery, and Gift Stores	42.689248	-73.849798
Enterprise Rent-A-Car	Automotive Equipment Rental and Leasing	42.744258	-73.74887
APlus	Gasoline Stations	42.757791	-73.75818
Anthem Health Svcs	Other Amusement and Recreation Industries	42.726989	-73.854154
One Step Above	Personal Care Services	42.76212	-73.752256
Interfaith Alliance of Nys	Religious Organizations	42.752734	-73.779903
Tesla Supercharger Guilderland	Gasoline Stations	42.689306	-73.848395
Lisha Kill Sports Complex	Other Amusement and Recreation Industries	42.756999	-73.856912
True Value Hardware	Building Material and Supplies Dealers	42.732983	-73.792275
Emil J Nagengast Florist	Florists	42.684198	-73.84095
Hertz	Automotive Equipment Rental and Leasing	42.851794	-73.936376
Deangelo's Ristorante	Restaurants and Other Eating Places	42.791134	-73.939308
Yuan Sushi	Restaurants and Other Eating Places	42.771945	-73.700559
Morning Star Missonary Baptist Church	Religious Organizations	42.66328	-73.776258
LensCrafters	Health and Personal Care Stores	42.689656	-73.851525
Village Auto Body Shop	Automotive Repair and Maintenance	42.723153	-73.838597
Marshalls	Clothing Stores	42.776139	-73.891706
Things Remembered	Office Supplies, Stationery, and Gift Stores	42.689535	-73.849756
Blessings Jermain Daycare Center Inc	Child Day Care Services	42.713773	-73.709389
Scott & Son's Moving and Handyman Services	Gasoline Stations	42.724881	-73.706235
S & G Truck Repair	Automotive Repair and Maintenance	42.738553	-73.791609
DiBella's Subs	Restaurants and Other Eating Places	42.677335	-73.823188
The Old Brick Furniture	Furniture Stores	42.703999	-73.827487
Futon Galleria Mattress mart	Furniture Stores	42.738393	-73.762764
Patrick's of Union Street	Personal Care Services	42.803261	-73.901341
Delmar Bootery	Shoe Stores	42.684023	-73.838906
Albany Wheel Services	Automotive Repair and Maintenance	42.680387	-73.879271
B Brows	Health and Personal Care Stores	42.737206	-73.763574
Great Wall	Restaurants and Other Eating Places	42.784103	-73.918558
Radiance Hot Yoga	Other Amusement and Recreation Industries	42.727567	-73.759808
Hair by Cortney	Personal Care Services	42.714084	-73.828315
Bella Hair Salon	Personal Care Services	42.706801	-73.777757
Edge City Barber Shop	Personal Care Services	42.800021	-73.925654
Dollar N Things	General Merchandise Stores, including Warehouse Clubs and Supercenters	42.708811	-73.817191
Spencer Gifts	General Merchandise Stores, including Warehouse Clubs and Supercenters	42.710956	-73.81543
Lena Nail Spa	Personal Care Services	42.714641	-73.828964
Fallon Wellness Pharmacy	Health and Personal Care Stores	42.765453	-73.808575
Flowers By Randolph	Florists	42.793601	-73.936943
OshKosh B'gosh	Clothing Stores	42.709299	-73.817279
Vella Hair Design	Personal Care Services	42.792574	-73.933361
Marotta's Towne Pizza	Restaurants and Other Eating Places	42.762453	-73.939817
7Th Street Park	Museums, Historical Sites, and Similar Institutions	42.714711	-73.705315
CVS	Health and Personal Care Stores	42.742735	-73.762586
Fuccillo KIA	Automobile Dealers	42.767193	-73.889907
Just Threading	Health and Personal Care Stores	42.688168	-73.860461
Danielle's Restaurant	Restaurants and Other Eating Places	42.724953	-73.799957
J smitty automotive	Automotive Repair and Maintenance	42.789357	-73.912461
Mizu Sushi	Restaurants and Other Eating Places	42.769718	-73.892657
I Love New York Pizza of Cohoes	Restaurants and Other Eating Places	42.778249	-73.709802
Valente's Restaurant	Restaurants and Other Eating Places	42.715956	-73.706158
TheBodyWorks Wellness Center	Personal Care Services	42.715458	-73.805749
Disney Store	Office Supplies, Stationery, and Gift Stores	42.690001	-73.851315
Hertz	Automotive Equipment Rental and Leasing	42.786552	-73.911351
Taco Bell	Restaurants and Other Eating Places	42.785064	-73.945644
Congregation Agudat Achim	Religious Organizations	42.795213	-73.884033
Golden Grain Gourmet Pizza	Restaurants and Other Eating Places	42.717395	-73.813001
Mobil	Gasoline Stations	42.815848	-73.892236
Auto Doctor	Automotive Repair and Maintenance	42.788297	-73.94508
Cafe Calabria	Restaurants and Other Eating Places	42.688502	-73.861653
Dunkin'	Restaurants and Other Eating Places	42.756476	-73.758538
J P's Trains & Hobbies	Sporting Goods, Hobby, and Musical Instrument Stores	42.742933	-73.74187
Famous Footwear	Shoe Stores	42.69028	-73.851786
Caroline E Caputo Integrative Health & Venus Legacy	Personal Care Services	42.751031	-73.758551
Family Dollar Stores	General Merchandise Stores, including Warehouse Clubs and Supercenters	42.791831	-73.915985
Sunoco	Gasoline Stations	42.757823	-73.758194
Albany Regional Eye Surgery Center	Health and Personal Care Stores	42.761846	-73.749141
Price Chopper New England	Grocery Stores	42.765215	-73.700507
Calvary Tabernacle Assembly of God	Religious Organizations	42.787452	-73.916399
