location_name	top_category	latitude	longitude
Mobil	Gasoline Stations	42.70565	-73.776955
Diner Time	Restaurants and Other Eating Places	42.748555	-73.760202
Starbucks	Restaurants and Other Eating Places	42.689574	-73.850341
Blu Stone Bistro	Restaurants and Other Eating Places	42.729356	-73.796755
Taco Bell	Restaurants and Other Eating Places	42.774827	-73.891998
Shazi Food and Groceries	Grocery Stores	42.794654	-73.929453
Dollar General	General Merchandise Stores, including Warehouse Clubs and Supercenters	42.762091	-73.753302
Charming Charlie	Clothing Stores	42.711065	-73.81613
Fuccillo Volkswagen of Schenectady	Automobile Dealers	42.764594	-73.886952
Becker Grocery	Grocery Stores	42.799954	-73.921478
Xin Fu	Restaurants and Other Eating Places	42.71762	-73.803599
Econo Lodge	Traveler Accommodation	42.718947	-73.835977
Parsons Child And Family Center Inc	Child Day Care Services	42.795432	-73.925275
Turning Pointe Dance Center	Other Amusement and Recreation Industries	42.736223	-73.796204
Journeys	Shoe Stores	42.689647	-73.849856
Homewood Suites by Hilton	Traveler Accommodation	42.725589	-73.798677
The Honey Baked Ham Co.	Restaurants and Other Eating Places	42.714006	-73.812607
Benson's Pet Center	Other Miscellaneous Store Retailers	42.723219	-73.79987
Holy Cross Playground	Other Amusement and Recreation Industries	42.672473	-73.805317
Sunoco	Gasoline Stations	42.808133	-73.912762
Lighthouse Baptist Church	Religious Organizations	42.754638	-73.951606
J.D. Byrider	Automobile Dealers	42.748587	-73.867002
Mia Lucci's Pizzeria	Restaurants and Other Eating Places	42.72044	-73.835655
Nuttings General Store	Grocery Stores	42.725459	-73.706485
Taco Bell	Restaurants and Other Eating Places	42.714117	-73.814718
Sun Capsule Tanning Center	Personal Care Services	42.783384	-73.94886
Albany Pinebush Preserve	Museums, Historical Sites, and Similar Institutions	42.728654	-73.910007
Via Fresca	Restaurants and Other Eating Places	42.686523	-73.855414
Hilton Music Center	Sporting Goods, Hobby, and Musical Instrument Stores	42.710955	-73.815553
Labombard's Pizza and Italian Resturant	Restaurants and Other Eating Places	42.730821	-73.703559
Uncommon Grounds	Restaurants and Other Eating Places	42.677409	-73.823463
Albany Massage Professionals	Personal Care Services	42.71251	-73.827746
Cumberland Farms	Gasoline Stations	42.797567	-73.92373
Blue Rose Cheesecake & Bake Shop	Bakeries and Tortilla Manufacturing	42.780378	-73.903328
St Peter's Health Care Services	General Medical and Surgical Hospitals	42.702811	-73.825275
Cohoes Falls Park	Museums, Historical Sites, and Similar Institutions	42.785337	-73.710877
Colonie Center	Lessors of Real Estate	42.708712	-73.817358
Brown Bag Sub Shoppe 2	Restaurants and Other Eating Places	42.781405	-73.952247
Barcelona	Restaurants and Other Eating Places	42.676952	-73.82553
Pottery Barn	Home Furnishings Stores	42.688006	-73.848156
Sunoco	Gasoline Stations	42.751058	-73.870445
Lazare Collision Center	Automotive Repair and Maintenance	42.719931	-73.805703
TCBY	Restaurants and Other Eating Places	42.682228	-73.842256
Regal Nails Salon & Spa	Personal Care Services	42.746457	-73.764401
The Doll Factory	Personal Care Services	42.702092	-73.817904
CrossFit	Other Amusement and Recreation Industries	42.694551	-73.818146
Pet Lodge	Other Personal Services	42.73289	-73.79544
Stack Kenneth L Dr Optmtrst	Health and Personal Care Stores	42.672308	-73.804741
Marys Beauty and Lash	Personal Care Services	42.771177	-73.754924
Philadelphia Church Inc	Religious Organizations	42.664223	-73.845519
Adirondack Wood Shed	Furniture Stores	42.765768	-73.888447
Treviso By Mallozzi's	Restaurants and Other Eating Places	42.706359	-73.85914
Trinity Health	General Medical and Surgical Hospitals	42.776701	-73.87906
New Apostolic Church Of Schenectady Ny	Religious Organizations	42.7302	-73.922401
T Shirt Spot	Sporting Goods, Hobby, and Musical Instrument Stores	42.688494	-73.849251
rue21	Clothing Stores	42.709992	-73.816297
Family Bible Church	Religious Organizations	42.773201	-73.93572
Stewart's Shops	Grocery Stores	42.702394	-73.818297
Laurel's Floral	Florists	42.715335	-73.705294
Horan Tony's Barber Shop	Personal Care Services	42.772935	-73.700796
Casa Real Mexican Restaurant	Restaurants and Other Eating Places	42.677408	-73.828289
Pineview Community Church Pre School	Child Day Care Services	42.704203	-73.85521
Supercuts	Personal Care Services	42.714147	-73.812455
Zombie Planet	Sporting Goods, Hobby, and Musical Instrument Stores	42.69647	-73.809221
S & G Truck Repair	Automotive Repair and Maintenance	42.738553	-73.791609
DiBella's Subs	Restaurants and Other Eating Places	42.677335	-73.823188
