location_name	top_category	latitude	longitude
J & L Auto Svce	Automotive Repair and Maintenance	43.108802	-75.268484
Holiday Inn Express	Traveler Accommodation	43.10959	-75.221463
Sweet Escape Chocolate Lounge	Specialty Food Stores	43.097137	-75.241027
Atlas	Gasoline Stations	43.094303	-75.219707
Oneida Square Gun Shop	Personal Care Services	43.096216	-75.240339
Iglesia Unificando Corazones Contrictos Pentecostal Church	Religious Organizations	43.108824	-75.25738
American Red Cross	Other Ambulatory Health Care Services	43.094318	-75.244786
Dunkin'	Restaurants and Other Eating Places	43.107842	-75.219935
Holy Trinity Cath Church	Religious Organizations	43.099453	-75.244915
K 9 Obedience Training	Other Personal Services	43.109009	-75.10086
Ruznic Market & Restaurant	Restaurants and Other Eating Places	43.094171	-75.214662
R S Auto Sales	Automobile Dealers	43.109089	-75.248928
Cavo Builders' Supplies	Building Material and Supplies Dealers	43.089527	-75.210899
Upstate Empire Fitness	Other Amusement and Recreation Industries	43.104591	-75.269576
St Joseph Nursing Home	Nursing Care Facilities (Skilled Nursing Facilities)	43.079463	-75.274183
Metro by T Mobile Authorized Dealer	Electronics and Appliance Stores	43.086639	-75.261854
Luna Mexican Bar and Grill	Restaurants and Other Eating Places	43.103837	-75.243245
Dunkin'	Restaurants and Other Eating Places	43.096161	-75.24285
Mavis Discount Tire	Automotive Repair and Maintenance	43.086437	-75.262566
Dominican Barber Shop	Personal Care Services	43.098286	-75.217329
Castlewood Cafe	Restaurants and Other Eating Places	43.104299	-75.27011
Steuben Park	Museums, Historical Sites, and Similar Institutions	43.098224	-75.231843
St Basils Melkite Catholic Church	Religious Organizations	43.081494	-75.222577
Joey's Auto Detail Shop	Automotive Repair and Maintenance	43.110244	-75.259349
Finger Bullet	Restaurants and Other Eating Places	43.091504	-75.259515
Cafe Domenico	Restaurants and Other Eating Places	43.086101	-75.261734
Dari Del Dairy	Gasoline Stations	43.092157	-75.196873
A Soothing Touch Laser Hair Removal	Personal Care Services	43.1128	-75.263823
Terrace Cafe	Restaurants and Other Eating Places	43.097104	-75.241004
Holy Temple of Jesus Christ	Religious Organizations	43.091084	-75.234056
