location_name	top_category	latitude	longitude
Center For Therapeutic Massage,Personal Care Services,40.958172,-73.718689
Daniel Auto Sales,Automobile Dealers,40.962307,-73.839513
Dogtopia,Other Personal Services,41.288714,-73.842147
Sunoco,Gasoline Stations,40.903561,-73.867333
CURRY HYUNDAI,Automobile Dealers,41.30826,-73.876104
First Street Car Wash & Quick Lube,Automotive Repair and Maintenance,40.907241,-73.847893
Cruz Mini Mart,Grocery Stores,40.915823,-73.841775
Gulf Oil,Gasoline Stations,41.304635,-73.879385
Signature Films,Motion Picture and Video Industries,40.962095,-73.845633
Rite Aid,Health and Personal Care Stores,40.913116,-73.834872
New York Presbyterian Hudson Valley Hospital,General Medical and Surgical Hospitals,41.292578,-73.892708
I9 Sports,Child Day Care Services,40.866933,-73.850487
BP,Gasoline Stations,40.953881,-73.847364
Stefanik Park,Museums, Historical Sites, and Similar Institutions,40.936695,-73.885716
Co op City Pharmacy,Health and Personal Care Stores,40.864201,-73.82258
Panda Chinese Restaurant,Restaurants and Other Eating Places,40.912963,-73.833109
Cindy's Hair Studio,Personal Care Services,40.949524,-73.733045
Scotti's Pizza,Restaurants and Other Eating Places,40.920215,-73.853798
Church of Faith Igreja Da Fe,Religious Organizations,40.916237,-73.850445
Yonker's Royal Nail,Personal Care Services,40.914426,-73.859281
Kneaded Bread,Bakeries and Tortilla Manufacturing,41.004463,-73.659929
Wakefield Paint Supply,Building Material and Supplies Dealers,40.897946,-73.854374
Rich Manor Park,Museums, Historical Sites, and Similar Institutions,41.022676,-73.677939
Kidz Korner Of Mamaroneck Inc,Child Day Care Services,40.960312,-73.731818
McDonald's,Restaurants and Other Eating Places,40.928302,-73.896616
Boulevard Car Wash,Automotive Repair and Maintenance,40.896929,-73.859374
Imperial Deli Mart,Restaurants and Other Eating Places,40.919132,-73.849148
Everyone's Driving School,Used Merchandise Stores,40.869352,-73.843748
Rancho Grande,Restaurants and Other Eating Places,40.96159,-73.841169
Living Praise Ministries,Religious Organizations,40.888592,-73.853616
Frank's Deli,Restaurants and Other Eating Places,40.917379,-73.843861
The Home Depot,Building Material and Supplies Dealers,40.861332,-73.832629
Wake Eden Christian Academy,Child Day Care Services,40.890641,-73.839757
KFC,Restaurants and Other Eating Places,40.931911,-73.895435
Break To The Border,Automotive Repair and Maintenance,40.905929,-73.871047
TGI Fridays,Restaurants and Other Eating Places,40.928918,-73.850273
Glam Squad Beauty Bar,Personal Care Services,40.890416,-73.858801
D'Angelos,Restaurants and Other Eating Places,40.875193,-73.860376
Chatsworth Antiques & Consignments,Used Merchandise Stores,40.94781,-73.744341
Eddie Williams Park,Museums, Historical Sites, and Similar Institutions,40.904727,-73.837196
Burke Av Bapt Church,Religious Organizations,40.871094,-73.849354
On A Roll Deli Inc,Restaurants and Other Eating Places,40.95337,-73.845104
Perfumania,Health and Personal Care Stores,40.928564,-73.854884
Diamond Wash And Lube,Automotive Repair and Maintenance,40.955287,-73.734261
Genji Sushi Bars Port Chester,Restaurants and Other Eating Places,40.992423,-73.675451
Five Guys,Restaurants and Other Eating Places,40.982178,-73.824595
Skin Station Yonkers,Health and Personal Care Stores,40.98205,-73.824687
Skin Station,Other Personal Services,40.982049,-73.82471
Black Rock Truck Group,Automobile Dealers,40.94629,-73.880086
Asbury United Methodist Church,Religious Organizations,40.896309,-73.834594
The New Jewish Home Sarah Neuman in Westchester,Home Health Care Services,40.944436,-73.74557
Mount Vernon Day Care Center,Child Day Care Services,40.907725,-73.833273
Surgical Auto Repair,Automotive Repair and Maintenance,40.914169,-73.848217
Joyful Dragon,Restaurants and Other Eating Places,40.868873,-73.833769
Tree Removal,Building Material and Supplies Dealers,40.863593,-73.854574
CKO Kickboxing,Other Amusement and Recreation Industries,40.97527,-73.831675
North Bronx N C N W Cdc,Child Day Care Services,40.889678,-73.859877
Taco Bell,Restaurants and Other Eating Places,40.964042,-73.838725
Green 3 Coffee,Restaurants and Other Eating Places,40.928512,-73.854684
Champion Bakery,Bakeries and Tortilla Manufacturing,40.887842,-73.860095
Gianna's,Restaurants and Other Eating Places,40.969857,-73.883343
Bloom Hair,Personal Care Services,41.012659,-73.660149
Tiki Food Truck,Grocery Stores,40.903933,-73.867841
Mazzei Playground,Other Amusement and Recreation Industries,40.862666,-73.858458
Romantic Depot Bronx,Clothing Stores,40.888079,-73.828789
Adams St Playground,Other Amusement and Recreation Industries,40.910005,-73.829371
Sleep Number,Furniture Stores,40.962448,-73.856134
Beyond Costumes,Office Supplies, Stationery, and Gift Stores,40.943989,-73.88318
Staples,Office Supplies, Stationery, and Gift Stores,40.953364,-73.851845
Colony Grill,Restaurants and Other Eating Places,41.000848,-73.661358
Mattress Firm,Furniture Stores,40.868927,-73.826102
Euroitalia Pizza,Restaurants and Other Eating Places,40.975489,-73.833663
SafeSplash Swim School Port Chester,Other Amusement and Recreation Industries,40.995966,-73.672467
Yonkers Brewing Co,Beverage Manufacturing,40.934608,-73.902845
Baskin Robbins,Restaurants and Other Eating Places,40.97461,-73.832859
Nimble Thimble,Sporting Goods, Hobby, and Musical Instrument Stores,41.013172,-73.658697
New Yorker Fried Chicken,Restaurants and Other Eating Places,40.934676,-73.897689
Extra Space Storage,Lessors of Real Estate,40.869594,-73.834265
Borsella & Mastro,Automotive Repair and Maintenance,40.909764,-73.849541
BK Soul Food and Catering,Restaurants and Other Eating Places,40.913935,-73.854394
Dennis Gladwell,Personal Care Services,40.971358,-73.835127
Duarte's Deli,Restaurants and Other Eating Places,40.930752,-73.891893
La Placita Del Pueblo Deli,Restaurants and Other Eating Places,40.928924,-73.894166
Icing,Clothing Stores,40.864417,-73.826984
Angel's End Deli,Restaurants and Other Eating Places,40.895956,-73.828211
Roboss Appliance Services,Building Material and Supplies Dealers,40.879068,-73.853163
Sazon CentroAmericano,Restaurants and Other Eating Places,40.934669,-73.892488
CVS,Health and Personal Care Stores,40.976025,-73.831375
St Marks Episcopal Church,Religious Organizations,40.931085,-73.898925
Pizol Brazilian Jiu Jitsu Academy,Other Amusement and Recreation Industries,41.001676,-73.662951
Gothic Cabinet Craft,Furniture Stores,40.972649,-73.835535
Westchester Italian Bakery,Bakeries and Tortilla Manufacturing,40.954452,-73.738649
Westcop Port Chester Head Start Therapeutic,Child Day Care Services,41.002631,-73.669807
Old 7Th Ave Playground,Other Amusement and Recreation Industries,40.907787,-73.83836
Miledy Beauty Salon,Personal Care Services,40.93797,-73.893659
Community Memorial Baptist Church,Religious Organizations,40.931107,-73.893192
Clip Joint,Other Personal Services,40.948804,-73.738471
Tony's Auto Repair,Automotive Repair and Maintenance,40.988702,-73.668315
Lusitania Seafood Restaurant,Restaurants and Other Eating Places,40.947763,-73.875867
Imperial Restaurant,Restaurants and Other Eating Places,40.862202,-73.857465
Boston Road Meat Market,Grocery Stores,40.875945,-73.850442
Edgewood Park,Museums, Historical Sites, and Similar Institutions,40.991147,-73.664698
Finish Line,Shoe Stores,40.92845,-73.855764
Sunshine Specialties Distributors,Restaurants and Other Eating Places,40.891552,-73.824288
Lin Fruits & Vegetables,Grocery Stores,40.886228,-73.848191
O'Boyle Park,Museums, Historical Sites, and Similar Institutions,40.926294,-73.903356
Great Wall Chinese Restaurant,Restaurants and Other Eating Places,40.935492,-73.862125
Champion Auto Sales Of The Bronx,Automobile Dealers,40.882632,-73.825495
CR Power Equipment,Building Material and Supplies Dealers,41.00395,-73.660832
Westchester Massage Therapy,Personal Care Services,40.927275,-73.8078
En Lai Chinese Restaurant,Restaurants and Other Eating Places,40.944252,-73.896725
Spencer's,Office Supplies, Stationery, and Gift Stores,40.864199,-73.82747
CVS,Health and Personal Care Stores,41.001815,-73.681848
Asi Es Columbia Bakery Restaurant,Restaurants and Other Eating Places,41.004185,-73.660627
Rebel Greens,Restaurants and Other Eating Places,41.279377,-73.902907
US 1 Brushless Carwash,Automotive Repair and Maintenance,40.995465,-73.671805
Rice Star,Restaurants and Other Eating Places,40.982114,-73.824648
Zara,Clothing Stores,40.928452,-73.854184
Smoke Depot Yonkers,Other Miscellaneous Store Retailers,40.923779,-73.85853
130 America Food Center,Grocery Stores,40.905435,-73.840569
Siren,Clothing Stores,40.950078,-73.734025
Hash O Nash,Restaurants and Other Eating Places,40.952425,-73.73631
Family Pizza Restaurant,Restaurants and Other Eating Places,40.87907,-73.837789
PetSmart,Other Miscellaneous Store Retailers,40.9809,-73.827236
Untouchables Barbershop,Personal Care Services,40.952057,-73.843974
Ki Power Martial Arts,Other Amusement and Recreation Industries,40.85996,-73.855093
Panda Chinese Kitchen,Restaurants and Other Eating Places,40.914573,-73.858782
Hand and Stone,Personal Care Services,40.951694,-73.735219
Hollow Brook Golf Club,Other Amusement and Recreation Industries,41.323713,-73.892174
Stellas Pizza,Restaurants and Other Eating Places,41.332519,-73.875759
Mclean Plaza,Lessors of Real Estate,40.909149,-73.876267
Adamas Barber Shop,Personal Care Services,40.885935,-73.84846
Music Together Music Road Classes,Child Day Care Services,40.934332,-73.901503
Good Vibes,Personal Care Services,40.897008,-73.854924
Archdioces Of NY,Religious Organizations,40.929803,-73.86371
ConocoPhillips,Gasoline Stations,40.904302,-73.867775
Rite Aid,Health and Personal Care Stores,40.870329,-73.828247
Capri Iv Deli,Restaurants and Other Eating Places,40.869833,-73.828112
Smith Cairns Ford,Automobile Dealers,40.932849,-73.854534
Kennedy Fried Chicken,Restaurants and Other Eating Places,40.870659,-73.84627
S & W Automotive,Automotive Repair and Maintenance,40.94698,-73.876664
Dunkin',Restaurants and Other Eating Places,40.894185,-73.823721
Gospel of Saint Luke Pentecostal Holy Church,Religious Organizations,40.886033,-73.850451
National Gear & Piston,Automotive Repair and Maintenance,40.90585,-73.834385
Kingston Tropical Bakery,Bakeries and Tortilla Manufacturing,40.888654,-73.859692
Dominicks Pizzeria,Restaurants and Other Eating Places,40.865631,-73.858101
Y Cop Of Mount Vernon Inc,Child Day Care Services,40.918311,-73.829213
M & B Auto Repairs,Automotive Repair and Maintenance,40.882392,-73.826336
Its our time automotive,Automotive Repair and Maintenance,40.883495,-73.829218
Fresh To Go Gourmet Deli,Restaurants and Other Eating Places,41.291847,-73.876715
Greater Centennial AME Zion Church,Religious Organizations,40.903127,-73.838202
Bronxville Field Club Pro Shop,Sporting Goods, Hobby, and Musical Instrument Stores,40.930392,-73.821808
Walgreens,Health and Personal Care Stores,40.886063,-73.861904
Cdm International Beauty Salon,Personal Care Services,41.29184,-73.87649
Domino's Pizza,Restaurants and Other Eating Places,40.979228,-73.831186
La Lanterna Restaurant & Caffe,Restaurants and Other Eating Places,40.975914,-73.868148
Mount Vernon Barbell,Other Amusement and Recreation Industries,40.910224,-73.850645
Subway,Restaurants and Other Eating Places,40.890463,-73.849152
Blue Sky nails& spa,Personal Care Services,40.914468,-73.859262
Starbucks,Restaurants and Other Eating Places,40.92823,-73.855722
Alfredo's Pizza,Restaurants and Other Eating Places,40.911128,-73.837289
Avenue Deli Grocery,Restaurants and Other Eating Places,40.93509,-73.88214
Beauty Cafe,Personal Care Services,40.925324,-73.836613
Hair Dimension,Personal Care Services,40.9533,-73.851564
Dunkin',Restaurants and Other Eating Places,40.862338,-73.84385
Margarita Unisex,Personal Care Services,40.888126,-73.847144
Hemisphere Novelties,Clothing Stores,40.944165,-73.881042
BP,Gasoline Stations,40.910956,-73.845427
96 Oregon Road,Gasoline Stations,41.311402,-73.906952
Xin Hi,Restaurants and Other Eating Places,40.870505,-73.828976
Pure Hair Design,Personal Care Services,40.913712,-73.856877
Evelyn's Beauty Salon,Personal Care Services,40.870895,-73.843097
Alpha and Omega Driving School,Used Merchandise Stores,40.875528,-73.85028
Urbana Creations Unisex 11,Personal Care Services,40.884418,-73.849456
U.S. Polo Assn.,Clothing Stores,40.863515,-73.827767
Rincon Latino Restaurant,Restaurants and Other Eating Places,40.897387,-73.854828
The Original Blue Cantina Restaurant,Restaurants and Other Eating Places,40.909609,-73.844312
Winged Foot Golf Club,Spectator Sports,40.962528,-73.75442
Sherwin-Williams,Building Material and Supplies Dealers,40.869303,-73.831471
Scriptx,Health and Personal Care Stores,40.93447,-73.897541
El Marinero,Restaurants and Other Eating Places,40.928424,-73.896124
Mingles Express Grill,Restaurants and Other Eating Places,40.883865,-73.831887
Crescent Pl Reform Church,Religious Organizations,40.916326,-73.850239
Ozzies ice cream & things,Restaurants and Other Eating Places,40.909126,-73.845863
Weekend Gifts,Office Supplies, Stationery, and Gift Stores,40.911406,-73.836778
Community Apostolic Church,Religious Organizations,40.910219,-73.830244
B & A Automotive Service Center,Automotive Repair and Maintenance,40.952674,-73.736576
Salvation Army Family Store,Used Merchandise Stores,41.001424,-73.662996
That Discount Place,Grocery Stores,41.002695,-73.665366
Auntie Anne's,Restaurants and Other Eating Places,40.864366,-73.827501
Lumber Liquidators,Home Furnishings Stores,40.942809,-73.880379
Bramex Auto Spa,Automotive Repair and Maintenance,41.004288,-73.659204
Le Del's,Personal Care Services,40.926118,-73.839004
The Church of God of Prophecy,Religious Organizations,40.907975,-73.829643
JJ Beauty Salon,Personal Care Services,40.889625,-73.859188
Kitchen Cabinetry By Fuhrmann,Home Furnishings Stores,40.954146,-73.735243
Favored Beauty Salon & Variety,Personal Care Services,40.890255,-73.859355
Unitex Textile Rental Services,Used Merchandise Stores,40.908589,-73.850717
Tony & Son's Autobody,Automotive Repair and Maintenance,40.957336,-73.737564
Kennedy Fried Chicken,Restaurants and Other Eating Places,40.888124,-73.859962
Rincon Paisa Restaurant,Restaurants and Other Eating Places,41.002921,-73.661694
Saltaire Oyster Bar and Fish House,Restaurants and Other Eating Places,41.001991,-73.661012
360 American Grille,Beer, Wine, and Liquor Stores,40.951529,-73.735914
230 Deli,Restaurants and Other Eating Places,40.891508,-73.858728
Andrus Julia Dyckman Memorial,Child Day Care Services,40.975683,-73.880322
Richardson's Shotokai Kan Karate DO,Other Amusement and Recreation Industries,40.912955,-73.833367
Men's World Hairstylist,Personal Care Services,40.953393,-73.843854
Fred Astaire Dance Studio Mamaroneck,Other Amusement and Recreation Industries,40.950656,-73.729144
Da'Vine Wines,Beer, Wine, and Liquor Stores,40.913374,-73.849426
Ocean Q Nails,Personal Care Services,40.971471,-73.835044
La Poblanita,Restaurants and Other Eating Places,41.004843,-73.665462
Romantic Depot Yonkers,Clothing Stores,40.964805,-73.839143
Alamo,Restaurants and Other Eating Places,40.915319,-73.837689
A & E Stores,Clothing Stores,40.868319,-73.824926
Ryder,Automotive Equipment Rental and Leasing,40.971173,-73.867692
Alessi Equipment,Building Material and Supplies Dealers,40.896825,-73.827365
Palace Liquor & Wine Store,Beer, Wine, and Liquor Stores,40.876523,-73.828826
Nala's African Hair Braiding,Personal Care Services,40.894559,-73.857057
Sherwin-Williams,Building Material and Supplies Dealers,40.991482,-73.670688
The Garvey School,Child Day Care Services,40.877946,-73.832956
G&M Coffee Shop,Restaurants and Other Eating Places,40.922817,-73.863804
McDonald's,Restaurants and Other Eating Places,40.994582,-73.673461
House Of Ink,Personal Care Services,40.916559,-73.812235
Paxos Grill Cafe,Restaurants and Other Eating Places,40.934109,-73.899342
Smashburger,Restaurants and Other Eating Places,41.307692,-73.875317
Cook & Bake Center,Restaurants and Other Eating Places,40.95137,-73.737062
Dollar Tree,General Merchandise Stores, including Warehouse Clubs and Supercenters,40.870333,-73.82935
Yummy Yummy Chinese Restaurant,Restaurants and Other Eating Places,40.948473,-73.896572
Capriccio Italian Deli and Meat,Restaurants and Other Eating Places,40.91307,-73.857956
Elegancia Beauty Salon,Personal Care Services,41.00375,-73.663239
Ralph's Italian Ices & Ice Cream,Restaurants and Other Eating Places,40.952202,-73.73583
Phipps Community Development Corporation,Child Day Care Services,40.891478,-73.838717
Bridge Church MV,Religious Organizations,40.911776,-73.83529
Golden Krust Caribbean Bakery and Grill,Restaurants and Other Eating Places,40.910065,-73.83627
L'image Salon,Personal Care Services,40.952686,-73.725703
Selected Estates of Europe,Beer, Wine, and Liquor Stores,40.947221,-73.746921
Footaction,Shoe Stores,40.933489,-73.897868
Kam Fung Chinese Restaurant,Restaurants and Other Eating Places,40.933815,-73.891805
Simply Skin Laser Medispa,Personal Care Services,40.924663,-73.85781
DB Tech Enterprises,Building Material and Supplies Dealers,40.882579,-73.822192
New Testament Church of God,Religious Organizations,40.905929,-73.831459
La Pizzeria del Sabor,Restaurants and Other Eating Places,40.934879,-73.89503
202 Car Care Inc 3451 Crompond Rd,Automotive Repair and Maintenance,41.290545,-73.833942
Manhattan Driving School,Used Merchandise Stores,40.903525,-73.866301
Port Chester Coach Diner,Restaurants and Other Eating Places,40.994917,-73.672734
Maver Designs,Building Material and Supplies Dealers,40.941473,-73.747309
Arabesque Recordings,Clothing Stores,41.051322,-73.688144
Journeys,Shoe Stores,40.863638,-73.827702
The Alamo,Restaurants and Other Eating Places,40.915318,-73.8377
Jackie's Flowers & Gifts,Florists,40.933825,-73.891888
Metro North Portchester,Rail Transportation,41.002041,-73.663732
Royal Caribbean Bakery,Bakeries and Tortilla Manufacturing,40.907067,-73.835618
Wendy's,Restaurants and Other Eating Places,40.95886,-73.842333
Moonlight On The Ave,Restaurants and Other Eating Places,40.950942,-73.735181
Welty Park,Museums, Historical Sites, and Similar Institutions,40.948806,-73.860775
Deeper Deeper Truth Miracle Deliverance Church,Religious Organizations,40.928697,-73.89926
Nick's Pizza Restaurant,Restaurants and Other Eating Places,40.870185,-73.846225
Parisi Speed School,Other Amusement and Recreation Industries,40.969425,-73.881358
Carvel,Restaurants and Other Eating Places,40.957503,-73.730319
Little Sorrento,Restaurants and Other Eating Places,41.289455,-73.838363
Frank's Soup Bowl,Restaurants and Other Eating Places,40.877503,-73.859136
Kidz Korner Of Mamaroneck Inc,Child Day Care Services,40.960449,-73.732166
King Richards Snacks,Specialty Food Stores,40.897785,-73.839155
The Burger Joint,Restaurants and Other Eating Places,40.928334,-73.853263
Dunkin',Restaurants and Other Eating Places,40.950413,-73.733654
Raceway Diner,Restaurants and Other Eating Places,40.920787,-73.861657
Haffen Park,Museums, Historical Sites, and Similar Institutions,40.87369,-73.839166
The Throop School X121,Child Day Care Services,40.866949,-73.850472
Hudson River Museum,Museums, Historical Sites, and Similar Institutions,40.954149,-73.896482
Hi Five Car Wash & Lube,Automotive Repair and Maintenance,40.882619,-73.824328
JCPenney,Department Stores,40.864797,-73.826376
Rivera's Auto Driving School,Used Merchandise Stores,40.890846,-73.858429
Marcellino's Pizza & Pasta,Restaurants and Other Eating Places,40.95335,-73.857624
Naomi Nail,Personal Care Services,40.90446,-73.868029
Bath & Body Works,Health and Personal Care Stores,40.862833,-73.828481
Henning Park,Museums, Historical Sites, and Similar Institutions,40.952991,-73.864945
New York Bagels Deli & Catering,Restaurants and Other Eating Places,40.914331,-73.859177
New Original Ray's,Restaurants and Other Eating Places,40.919434,-73.864738
Sprout Brook Park,Museums, Historical Sites, and Similar Institutions,41.312302,-73.924265
Petco,Other Miscellaneous Store Retailers,40.997412,-73.663583
Pizza Hut,Restaurants and Other Eating Places,40.900548,-73.818407
R & P Bmw Service zone,Automotive Repair and Maintenance,40.882706,-73.835516
Foam Brokers,Building Material and Supplies Dealers,40.884793,-73.829922
Guardian Vape Shop,Building Material and Supplies Dealers,40.922669,-73.86366
Stop & Shop,Grocery Stores,40.93689,-73.747883
Tasty House Asian Fusion,Restaurants and Other Eating Places,40.961199,-73.840325
Mechanics,Automotive Repair and Maintenance,40.871641,-73.845018
Sunoco,Gasoline Stations,40.953032,-73.738115
Victory Karate & A S P Ps 103,Child Day Care Services,40.892312,-73.861748
Najia's Skincare & Laser Center,Personal Care Services,40.949854,-73.733179
MAC Cosmetics,Health and Personal Care Stores,40.864562,-73.827728
Nirvana Integrative Medicine,Home Health Care Services,40.859703,-73.843684
24 Hour Fitness,Other Amusement and Recreation Industries,40.954161,-73.845933
The Lash Lounge,Personal Care Services,40.978528,-73.831466
Tuxedo by Giovanni,Clothing Stores,40.971911,-73.834847
Keeps Inc,Child Day Care Services,40.948068,-73.734907
233 Creative Auto Sounds,Automobile Dealers,40.891199,-73.851198
Andy Nails,Personal Care Services,40.892618,-73.85561
Dave's Fifth Av Sta,Automotive Repair and Maintenance,40.90442,-73.835048
Enterprise Rent-A-Car,Automotive Equipment Rental and Leasing,40.957884,-73.737419
Surya,Grocery Stores,40.922099,-73.8626
Hollywood Chicken & International Foods,Restaurants and Other Eating Places,41.002366,-73.667466
Full Moon Tattoo,Personal Care Services,40.947917,-73.871259
Ok Garage,Automotive Repair and Maintenance,40.938537,-73.897938
Canine Guidance Center,Other Personal Services,40.940344,-73.885075
New You Naturally,Personal Care Services,40.953403,-73.851605
American Mattress & Fine Furniture,Furniture Stores,40.963284,-73.839152
Pristine Nails,Personal Care Services,40.952353,-73.726617
Marcellino's Caffe,Restaurants and Other Eating Places,40.953399,-73.8577
Beach Point Club,Restaurants and Other Eating Places,40.937945,-73.72408
Equalize Fitness,Other Amusement and Recreation Industries,40.969322,-73.881121
Styles Martial Arts,Other Amusement and Recreation Industries,40.914299,-73.843459
Boston Market,Restaurants and Other Eating Places,40.928397,-73.852555
Great Opportunites For Activities & Leadership,Child Day Care Services,40.95247,-73.846103
Garden Deli Grocery,Grocery Stores,40.91502,-73.851787
Sarku Japan,Restaurants and Other Eating Places,40.928301,-73.852551
Yorktown Child Care Center,Child Day Care Services,41.283226,-73.848134
Unity Neighborhood Center Inc,Child Day Care Services,40.89535,-73.845842
Premium Renovations,Home Furnishings Stores,40.890345,-73.836694
Mount Vernon Family Store and Adult Rehabilitation Center,Used Merchandise Stores,40.892577,-73.827184
Hudson Highlands Gateway Park,Museums, Historical Sites, and Similar Institutions,41.318891,-73.924391
Hollywood Nail Salon,Personal Care Services,40.862265,-73.857574
Presidential Driving School,Used Merchandise Stores,40.892992,-73.856589
Moriarty's Bar & Restaurant,Restaurants and Other Eating Places,40.903071,-73.864894
Aqui Es Santa Fe,Restaurants and Other Eating Places,41.002302,-73.664477
BP,Gasoline Stations,40.934137,-73.855672
Jaime,Personal Care Services,40.945453,-73.882361
Rainbow Shops,Clothing Stores,40.91006,-73.837023
Chris Auto Sales,Automobile Dealers,40.870281,-73.856395
Metro Hair Studio,Personal Care Services,40.953471,-73.735908
Explode Auto Sound,Automobile Dealers,40.868495,-73.859003
Manor Bagels Cafe,Restaurants and Other Eating Places,40.936039,-73.89867
Charley's,Restaurants and Other Eating Places,40.864152,-73.826784
Nepperhan Community Center Inc,Child Day Care Services,40.947485,-73.896338
Showcase Cinemas,Motion Picture and Video Industries,40.965917,-73.856646
H Mart,Grocery Stores,40.959578,-73.842858
Sunglass Hut,Health and Personal Care Stores,40.928341,-73.855687
Epicure Candy,Specialty Food Stores,40.908118,-73.850122
Dunkin',Restaurants and Other Eating Places,40.870754,-73.855969
Tee's Putnam Service Station,Gasoline Stations,41.012026,-73.655883
Courtyard by Marriott,Traveler Accommodation,40.97318,-73.879548
New England Collision,Automotive Repair and Maintenance,40.881951,-73.826766
Universe Auto Body Center,Automotive Repair and Maintenance,40.876649,-73.839879
McCollum Interiors,Building Material and Supplies Dealers,40.898862,-73.838568
Personal Training In Westchester flex3x by Margarita,Other Amusement and Recreation Industries,40.89787,-73.822051
ULTA Beauty,Health and Personal Care Stores,40.864528,-73.827707
Rezende Pro Painting & Renovation,Automotive Repair and Maintenance,40.925337,-73.840017
E Z Pass Customer Service Center,Travel Arrangement and Reservation Services,40.908762,-73.874779
Juan Salon,Personal Care Services,40.948201,-73.733721
Applebee's,Restaurants and Other Eating Places,40.927343,-73.855732
Exclusively Yours Hair Salon,Personal Care Services,40.935832,-73.897988
Mt Vernon Church of Christ,Religious Organizations,40.898795,-73.836014
National Eyecare,Health and Personal Care Stores,40.8808,-73.825109
TEDDY NISSAN,Automobile Dealers,40.88,-73.841358
Gentless and Fitness Spa,Other Amusement and Recreation Industries,40.948983,-73.738872
Hair Depot,Health and Personal Care Stores,40.910091,-73.837057
Waring Park,Museums, Historical Sites, and Similar Institutions,40.930642,-73.897706
Noma's Restaurant,Restaurants and Other Eating Places,40.997049,-73.663717
Chilly Willy's & Cool Carl's Ice,Specialty Food Stores,40.928015,-73.901299
Francis Deli,Grocery Stores,40.927089,-73.899536
Club Universe,Restaurants and Other Eating Places,40.907183,-73.832832
Cho's Tae Kwon Do,Other Amusement and Recreation Industries,41.002065,-73.66611
Mega Meats,Grocery Stores,40.867326,-73.859728
CVS,Health and Personal Care Stores,40.927547,-73.869882
Angelo & Joey's Auto Body,Automotive Repair and Maintenance,40.943849,-73.744185
Adi Pork Store,Grocery Stores,40.886766,-73.861318
Day Spa & Nails,Personal Care Services,40.954115,-73.739298
Soundview Service Center,Gasoline Stations,40.944548,-73.738644
Yummy House,Restaurants and Other Eating Places,40.862521,-73.843219
Nana's Kids Inc,Child Day Care Services,40.954126,-73.738615
Sensational Beauty & Barber Salon,Personal Care Services,40.894582,-73.856429
Green Pharmacy,Health and Personal Care Stores,40.877844,-73.828366
Wuench Karen,Child Day Care Services,40.87302,-73.833336
MAC Cosmetics,Health and Personal Care Stores,40.928534,-73.855659
J's Personal Touch Hair Salon,Personal Care Services,40.975103,-73.832405
Good Fellas Barber Shop,Personal Care Services,40.862533,-73.843211
Twin Systems,Electronics and Appliance Stores,41.312645,-73.875224
The Nail Box,Personal Care Services,40.89849,-73.853986
Modell's Sporting Goods,Sporting Goods, Hobby, and Musical Instrument Stores,40.9942,-73.672467
Salsa Picante,Restaurants and Other Eating Places,41.001698,-73.663
Krispy Krunchy Chicken,Restaurants and Other Eating Places,40.906882,-73.834425
Sports And Arts In School Foundation Inc,Child Day Care Services,40.875143,-73.83297
New Calvary Church of God & Christ,Religious Organizations,40.93834,-73.893537
Grassy Sprain Paint & Hardware,Building Material and Supplies Dealers,40.953356,-73.846954
Sbarro,Restaurants and Other Eating Places,40.863579,-73.826892
Dream Cakes Bakery,Bakeries and Tortilla Manufacturing,41.28928,-73.838441
Taqueria,Restaurants and Other Eating Places,40.96347,-73.855571
LS Master painting,Automotive Repair and Maintenance,41.001208,-73.673811
New York Sports Club,Other Amusement and Recreation Industries,40.950543,-73.735064
Burkes Collision,Automotive Repair and Maintenance,40.889715,-73.827977
The Capitol Theatre,Motion Picture and Video Industries,41.001454,-73.665478
Paleteria La Michoacana,Restaurants and Other Eating Places,40.912822,-73.836614
City Of Mount Vernon Youth Bureau Longfellow,Child Day Care Services,40.896547,-73.830544
LNK Yonkers Barbers,Personal Care Services,40.924303,-73.866726
Bear Mountain Bridge Toll House,Museums, Historical Sites, and Similar Institutions,41.30156,-73.951445
St Vito's Church,Religious Organizations,40.957253,-73.740964
Liquor Land,Beer, Wine, and Liquor Stores,40.890942,-73.850455
Syma Beauty Salon,Personal Care Services,40.887981,-73.863976
Christian & Missionary Alliance Church,Religious Organizations,40.909816,-73.835077
Central Ave Smoke Shop,Other Miscellaneous Store Retailers,40.975194,-73.833787
Office Furniture Place,Office Supplies, Stationery, and Gift Stores,40.942598,-73.883664
The Pizza Place,Restaurants and Other Eating Places,40.934594,-73.902948
New Life Rehoboth Church,Religious Organizations,40.863073,-73.84695
Old Navy,Clothing Stores,40.965428,-73.857087
True Value Hardware,Building Material and Supplies Dealers,41.005456,-73.661295
Westbrook Pizzeria,Restaurants and Other Eating Places,41.323983,-73.882301
Nya's Auto Repair,Automotive Repair and Maintenance,40.909843,-73.844899
Party City,Office Supplies, Stationery, and Gift Stores,40.985605,-73.824177
26 Motors Corp,Automobile Dealers,40.884632,-73.833115
Mo'Bay Jamaican Cuisine,Restaurants and Other Eating Places,40.891032,-73.858343
Bubble Bath Hand Car Wash,Automotive Repair and Maintenance,40.919188,-73.843547
Mosholu Montefiore Edenwald Beacon,Child Day Care Services,40.885913,-73.844926
Jerry's Pizza,Restaurants and Other Eating Places,40.875887,-73.849189
