location_name,top_category,latitude,longitude
Nursing Care Facilities (Skilled Nursing Facilities),Dumont Center For Rehabilation and Nursing,40.890134,-73.787155
 and Liquor Stores, Wine,Beer,Wine Stop & Spirits,40.969839,-73.80591
Personal Care Services,A Touch of Polish,40.980638,-73.776514
Restaurants and Other Eating Places,Augie's Restaurant,40.932139,-73.757734
Book Stores and News Dealers,Monroe College Bookstore New Rochelle Bookstore,40.911057,-73.77968
Restaurants and Other Eating Places,Texas Roadhouse,40.91229,-73.781857
Clothing Stores,Talbots,40.969419,-73.806474
Other Miscellaneous Store Retailers,Mom's Cigar Warehouse,40.986732,-73.826257
 and Similar Institutions, Historical Sites,Museums,Shore Park,40.88459,-73.791454
 and Similar Institutions, Historical Sites,Museums,DOnofrio Park,40.89566,-73.793056
Personal Care Services,Amber Nail & Spa,41.00759,-73.809438
 and Musical Instrument Stores, Hobby,Sporting Goods,Batting Cages USA,40.906965,-73.78854
Used Merchandise Stores,Ethnika H Decor & Antiques,40.92872,-73.771448
Personal Care Services,TT's Rainbow Nail,40.928903,-73.764823
 and Similar Institutions, Historical Sites,Museums,Baraud Rd Lake Area,40.979325,-73.78088
Restaurants and Other Eating Places,Chinatown Restaurant,40.918038,-73.786378
Child Day Care Services,Acds Westchester,40.981082,-73.816972
Building Material and Supplies Dealers,Wallauer Paint & Design,40.947619,-73.795357
Restaurants and Other Eating Places,Bmk Stationery & Luncheonette,40.904223,-73.788519
Restaurants and Other Eating Places,El Sabor Latino New Rochelle,40.911495,-73.777814
 and Musical Instrument Stores, Hobby,Sporting Goods,Create with Susan,40.980506,-73.808962
Automobile Dealers,All Makes Leasing,40.927866,-73.766033
Personal Care Services,Nordic Edge,40.990106,-73.806738
Grocery Stores,ShopRite,40.991489,-73.823099
Religious Organizations,Joy Temple Of The Apostolic Faith Inc,40.905094,-73.787585
Other Amusement and Recreation Industries,Orangetheory Fitness,40.988857,-73.82481
Personal Care Services,Blooming Nail & Spa,40.897204,-73.77764
Restaurants and Other Eating Places,Sergio's Ristorante,40.918828,-73.805796
Grocery Stores,Trax Deli,40.933124,-73.75903
Restaurants and Other Eating Places,Crotty's Cheesesteaks,40.927368,-73.789721
Personal Care Services,European Wax Center (EWC),40.974563,-73.803816
Restaurants and Other Eating Places,SuggarPlums,40.920373,-73.787212
Restaurants and Other Eating Places,Billy &amp Pete's Social,40.935357,-73.75972
Lessors of Real Estate,Midway Shopping Center,40.991268,-73.822762
 and Similar Institutions, Historical Sites,Museums,Stephenson Park,40.918345,-73.774214
Automotive Repair and Maintenance,Mavis Discount Tire,40.917713,-73.785373
Personal Care Services,AJ Nail Spa,40.933464,-73.761416
 and Musical Instrument Stores, Hobby,Sporting Goods,Michaels Stores,40.892947,-73.818066
Lessors of Real Estate,North Ridge Shopping Center,40.94878,-73.792265
Grocery Stores,Larchmont Mini Mart,40.929511,-73.751685
Religious Organizations,St Augustine's Religious Education,40.927069,-73.750652
Other Miscellaneous Store Retailers,Dominic's Fine Cigars,40.929299,-73.751181
Personal Care Services,All Tangled Up,40.948589,-73.792331
