latitude	longitude	zipcode	category
SR	40.908657	-73.779998
ST	40.933208	-73.759018
CC	40.970846	-73.80469
CC	40.906298	-73.78771
G	40.891892	-73.820931
SR	40.906648	-73.811543
M	40.931567	-73.75974
G	40.986957	-73.810272
SR	40.927621	-73.750663
U	40.915542	-73.784657
CC	40.933421	-73.752409
ST	40.891201	-73.821041
U	40.994313	-73.819709
CC	40.920591	-73.76299
CC	40.969422	-73.806026
ST	40.92887	-73.750815
ST	40.906463	-73.778171
CC	40.911959	-73.782141
MF	40.907503	-73.779184
ST	40.991435	-73.821875
CC	41.006095	-73.811916
SR	40.906775	-73.77388
ST	40.913161	-73.780586
R	40.920841	-73.787582
CC	40.989394	-73.807269
K	40.926371	-73.786331
M	40.916855	-73.780432
K	40.918031	-73.804265
K	40.909589	-73.798297
R	40.906178	-73.777152
CC	40.988497	-73.807015
CC	40.913549	-73.787873
ST	40.94617	-73.795215
V	40.90731	-73.777998
ST	40.970619	-73.80485
ER	40.931772	-73.760107
CC	40.913554	-73.787881
M	40.930996	-73.749624
U	40.98676	-73.80855
CC	40.913501	-73.786074
V	40.991942	-73.795476
ST	40.909171	-73.780717
ST	40.986732	-73.826257
ER	40.884606	-73.791519
SR	40.974383	-73.775382
K	40.988252	-73.809691
HH	40.978624	-73.805632
ER	41.003592	-73.794122
ST	40.989273	-73.807301
R	40.915216	-73.784265
SR	40.91537	-73.808843
SR	40.924024	-73.758172
K	40.914959	-73.784565
CC	40.904646	-73.775172
V	40.929152	-73.78869
SR	40.906917	-73.780873
SR	40.91982	-73.787102
CC	40.978301	-73.786474
K	40.923743	-73.788004
K	40.986872	-73.810308
ER	40.989024	-73.809537
ST	40.914823	-73.77253
R	40.918585	-73.76697
CC	40.916657	-73.795981
CC	40.948104	-73.792758
SR	40.905671	-73.788256
M	40.974712	-73.804052
ER	40.911935	-73.779552
V	40.923778	-73.791071
ST	40.922095	-73.764606
K	40.909298	-73.811125
ST	40.933627	-73.758687
SR	40.931218	-73.761112
ST	40.923299	-73.760224
ST	40.980478	-73.819662
K	40.911427	-73.779172
CC	40.988352	-73.807103
K	40.983809	-73.77727
U	40.919185	-73.766037
CC	40.976903	-73.803543
MF	40.988977	-73.807524
CC	40.893375	-73.784639
K	40.911124	-73.781038
K	40.907323	-73.784401
R	40.917276	-73.806932
R	40.910768	-73.781995
ST	40.909457	-73.791721
SR	40.918037	-73.768353
R	40.913009	-73.785283
CC	40.926559	-73.773022
ER	41.009223	-73.809488
CC	40.989392	-73.807245
SR	40.905976	-73.785603
ST	40.979589	-73.80159
K	40.922889	-73.78758
CC	40.943018	-73.801165
ER	40.898275	-73.816869
CC	40.978479	-73.805027
K	40.9469	-73.795452
CC	40.989107	-73.807154
R	40.910464	-73.780923
CC	40.932644	-73.750799
CC	40.988316	-73.807121
CC	40.932252	-73.762461
U	40.915962	-73.810956
ST	40.938761	-73.762219
ER	40.93832	-73.790744
ER	40.893721	-73.775012
K	40.897136	-73.804091
CC	40.988026	-73.82491
CC	40.979048	-73.807493
M	40.936623	-73.747864
K	40.988339	-73.809714
MF	40.908894	-73.781194
ST	40.914193	-73.782731
MF	40.909148	-73.783986
ST	40.899095	-73.800183
ER	40.948624	-73.792296
M	40.998873	-73.816317
ST	40.911186	-73.780282
ST	41.002009	-73.813779
K	40.920373	-73.787212
R	40.913606	-73.779324
V	40.910526	-73.782069
SR	40.988451	-73.809633
R	40.932098	-73.758782
ST	40.932542	-73.758612
ST	40.908468	-73.782544
CC	40.988161	-73.807333
K	40.990253	-73.823203
K	40.909364	-73.781276
ER	40.986624	-73.794082
ER	40.891769	-73.781458
CC	40.913063	-73.79066
SR	40.938931	-73.752033
SR	40.997412	-73.816051
ST	40.984902	-73.777837
K	40.91422	-73.784096
ST	40.90535	-73.787592
X	40.998587	-73.816615
CC	40.933114	-73.748238
ST	40.970948	-73.804585
CC	40.93423	-73.761396
V	40.911585	-73.786448
U	40.948311	-73.793085
ST	40.893863	-73.820281
K	40.926911	-73.789445
R	40.913602	-73.777273
CC	40.988038	-73.824912
CC	40.97086	-73.804719
ER	40.94706	-73.794272
K	40.912741	-73.809217
K	40.906811	-73.783234
SR	40.985499	-73.834714
K	40.911274	-73.796694
K	40.974578	-73.80393
K	40.932114	-73.757735
ST	40.945766	-73.796269
ST	40.911852	-73.784286
K	41.002981	-73.812835
SR	40.906368	-73.789435
ER	40.980815	-73.776494
M	40.925014	-73.791859
ER	40.918701	-73.807233
K	40.910474	-73.781722
M	41.00427	-73.813193
ST	40.984897	-73.77775
R	40.987014	-73.810349
ER	40.968086	-73.762706
R	40.922093	-73.773902
R	40.970845	-73.804716
ST	40.932461	-73.759579
WT	40.92816	-73.771486
U	40.904428	-73.787708
ER	40.910881	-73.79641
R	40.933197	-73.758255
ST	40.909737	-73.780949
WT	40.930593	-73.76219
V	40.908641	-73.781274
SR	40.994075	-73.820324
M	40.985775	-73.808868
ST	40.892561	-73.82048
ST	40.90821	-73.782862
U	40.915771	-73.810066
G	40.987414	-73.808298
CC	40.974567	-73.80394
SR	40.88739	-73.791433
K	40.94871	-73.792177
ER	41.000994	-73.80782
M	40.928829	-73.77109
CC	40.929116	-73.750827
SR	40.906613	-73.778366
CC	40.933174	-73.758258
K	40.922119	-73.773944
ER	40.931286	-73.766581
ST	40.989935	-73.806895
U	40.987377	-73.823962
R	40.990621	-73.807472
X	40.965308	-73.795629
ER	40.985449	-73.7533
SR	40.914691	-73.794046
K	40.984373	-73.774838
CC	40.978095	-73.769707
K	40.971053	-73.806647
G	40.987171	-73.809827
SR	40.927225	-73.771611
X	40.981139	-73.766792
SR	40.958941	-73.772916
ST	40.976506	-73.80357
M	40.914345	-73.773555
CC	40.976864	-73.816822
CC	40.927978	-73.752203
ST	40.935312	-73.74711
ST	40.972589	-73.804634
K	40.909429	-73.794932
CC	40.936518	-73.792196
M	40.931451	-73.759857
U	40.984031	-73.775064
R	40.910563	-73.810401
CC	40.913441	-73.786174
U	40.908319	-73.811575
CC	40.991926	-73.762699
SR	40.921259	-73.764704
ST	40.932301	-73.759979
ST	40.989624	-73.8072
K	40.906201	-73.784839
K	40.988169	-73.808184
CC	40.894571	-73.781594
ST	40.908433	-73.784378
CC	40.909431	-73.811042
ST	41.009009	-73.809651
K	40.927372	-73.789724
SR	40.920025	-73.785931
CC	40.930774	-73.76161
ST	40.902844	-73.790567
CC	40.927941	-73.752206
R	40.914836	-73.784529
CC	40.969882	-73.795178
ER	40.97431	-73.803956
M	40.913199	-73.777323
CC	40.910164	-73.810561
ST	40.991591	-73.823075
K	40.908898	-73.781196
V	40.946653	-73.796522
SR	40.929224	-73.752494
CC	40.995303	-73.84004
K	40.921217	-73.787933
SR	40.922146	-73.763336
CC	40.99372	-73.8222
CC	40.970865	-73.804712
ST	40.893041	-73.817814
M	40.9933	-73.820047
ST	40.970896	-73.80679
AS	40.91526	-73.75142
CC	40.993772	-73.822677
ST	40.968655	-73.807181
K	40.908939	-73.783707
R	40.914539	-73.808334
ST	40.985776	-73.809993
CC	41.005318	-73.812492
SR	40.909814	-73.780542
ST	41.007528	-73.809506
K	40.917538	-73.786167
ER	40.886983	-73.791762
K	40.945854	-73.795803
CC	40.893375	-73.7846
ER	40.916588	-73.806747
CC	40.985785	-73.809984
CC	41.004276	-73.813185
R	40.986957	-73.824125
ER	40.892402	-73.820731
ER	40.979142	-73.807783
K	40.933322	-73.759424
ER	40.997916	-73.790336
ER	40.920334	-73.804864
CC	40.94188	-73.786446
ST	40.969224	-73.806508
SR	40.931466	-73.763179
K	40.992933	-73.821972
ST	40.914422	-73.779598
ER	40.985498	-73.810368
R	40.988491	-73.80782
G	41.009233	-73.809494
ST	40.896034	-73.804678
K	40.908187	-73.779697
ER	40.918908	-73.801209
K	40.915025	-73.772336
CC	40.988041	-73.824918
ST	40.990007	-73.80725
SR	40.910261	-73.796216
U	40.890836	-73.817424
V	40.918195	-73.786495
ER	40.90259	-73.776752
K	40.898439	-73.790603
K	40.905219	-73.774776
CC	40.995347	-73.818103
SR	40.920593	-73.765167
