latitude	longitude	zipcode	category
40.914005	-73.852958	10704	K
40.895351	-73.824985	10550	R
40.961088	-73.737025	10543	SR
40.890505	-73.838257	10466	SR
41.292545	-73.887358	10567	K
41.306754	-73.876146	10567	U
40.985786	-73.824448	10710	ST
40.913856	-73.848379	10550	SR
40.908223	-73.858498	10704	ST
40.975238	-73.832326	10710	M
40.875454	-73.828571	10475	ST
40.951349	-73.844723	10710	SR
41.006407	-73.690213	10573	M
40.909381	-73.835399	10550	K
40.972028	-73.882016	10701	CC
40.954115	-73.7367	10543	K
41.292535	-73.880256	10567	SR
40.950204	-73.742082	10543	ST
40.951692	-73.736171	10543	ER
40.949989	-73.733878	10543	M
40.939095	-73.744918	10543	ST
41.006852	-73.689897	10573	M
40.927105	-73.899535	10701	G
41.006415	-73.690214	10573	M
40.92132	-73.862052	10704	CC
41.018112	-73.668494	10573	V
40.991807	-73.674592	10573	K
40.88475	-73.849268	10466	K
41.006394	-73.690224	10573	M
40.917039	-73.85908	10704	CC
40.933339	-73.897627	10701	M
40.896925	-73.83523	10550	ER
41.006382	-73.690381	10573	M
40.86315	-73.835638	10469	ER
40.999428	-73.663206	10573	ER
40.976753	-73.882537	10701	ER
40.941982	-73.89786	10701	G
40.917154	-73.840863	10550	U
40.932023	-73.899364	10701	K
40.891564	-73.827766	10550	M
40.954018	-73.851588	10710	K
40.861888	-73.842777	10469	CC
40.997979	-73.674915	10573	ST
40.978012	-73.831551	10710	ST
40.963125	-73.855918	10710	MF
40.89436	-73.859667	10466	CC
40.912844	-73.837671	10550	ST
40.869825	-73.852816	10469	ER
40.921327	-73.861986	10704	CC
40.915339	-73.837151	10550	CC
40.91766	-73.839415	10550	K
40.910138	-73.837849	10550	ST
40.923817	-73.858533	10704	SR
40.993158	-73.668868	10573	R
40.915495	-73.856979	10704	ST
40.91366	-73.837634	10550	K
40.901785	-73.835691	10550	SR
40.976442	-73.831031	10710	ST
40.881151	-73.823799	10475	ST
40.88733	-73.860426	10466	K
40.950938	-73.729766	10543	CC
40.928848	-73.895945	10701	SR
40.93484	-73.894625	10701	ST
40.931637	-73.899259	10701	R
40.885709	-73.859591	10466	SR
40.865461	-73.837117	10469	ST
40.959932	-73.892672	10701	CC
41.002066	-73.662491	10573	K
40.916897	-73.849985	10704	V
41.003927	-73.67187	10573	CC
40.926159	-73.837965	10552	U
40.994892	-73.674044	10573	K
40.913915	-73.854385	10704	K
40.996638	-73.67259	10573	ST
40.938849	-73.885766	10701	U
40.966686	-73.857374	10710	WT
40.912829	-73.837999	10550	SR
40.942331	-73.882456	10701	M
40.95141	-73.735791	10543	K
40.861374	-73.843579	10469	CC
40.954814	-73.865494	10710	M
40.937316	-73.891008	10701	ER
41.003064	-73.6846	10573	CC
41.004215	-73.660576	10573	K
40.883903	-73.833034	10475	K
40.981854	-73.824864	10710	K
40.964298	-73.855492	10710	ER
41.004462	-73.672973	10573	ER
40.90447	-73.867972	10704	R
40.905009	-73.834146	10550	WT
40.898214	-73.838821	10550	K
40.862936	-73.827994	10475	ST
40.928018	-73.894896	10701	SR
41.249869	-73.915681	10567	ER
40.864335	-73.827414	10475	ST
41.288946	-73.842139	10567	SR
40.958296	-73.735455	10543	V
40.870725	-73.829314	10475	SR
40.953838	-73.739019	10543	ST
41.289883	-73.893814	10567	CC
40.899092	-73.833516	10550	R
40.936056	-73.888946	10701	SR
40.969993	-73.879315	10701	R
40.960254	-73.843005	10710	CC
40.901188	-73.820246	10550	K
40.864847	-73.822032	10475	V
40.91147	-73.839371	10550	CC
40.896638	-73.855248	10466	K
40.894236	-73.86117	10466	CC
40.885765	-73.830526	10466	ST
40.9564	-73.8684	10710	ER
41.003445	-73.661374	10573	K
40.968202	-73.884164	10701	CC
40.946496	-73.735425	10543	SR
41.006407	-73.690256	10573	M
40.950642	-73.743057	10543	K
41.003104	-73.683136	10573	ST
40.94975	-73.733585	10543	ST
40.882881	-73.824711	10475	K
40.959328	-73.888004	10701	CC
40.904128	-73.867271	10704	CC
40.872119	-73.855931	10469	MF
40.887121	-73.826153	10466	ST
40.864295	-73.822687	10475	MF
40.888892	-73.847745	10466	ST
40.913173	-73.837601	10550	ER
40.894213	-73.823707	10550	K
40.984833	-73.824872	10710	ST
40.93912	-73.888145	10701	K
41.000134	-73.679769	10573	K
40.861435	-73.862068	10469	V
41.000459	-73.679067	10573	SR
41.301013	-73.88234	10567	SR
40.927745	-73.853607	10704	ST
40.914445	-73.843977	10550	G
41.009792	-73.688187	10573	AS
40.880694	-73.827236	10475	SR
40.974611	-73.83286	10710	K
40.863286	-73.821068	10475	CC
40.907606	-73.836193	10550	SR
40.933069	-73.900767	10701	G
40.907358	-73.873487	10704	ER
40.914981	-73.85917	10704	CC
40.911019	-73.840274	10550	CC
40.887626	-73.860893	10466	ST
40.870222	-73.828385	10475	CC
40.889078	-73.843009	10466	ST
40.95222	-73.874783	10701	ST
40.907037	-73.835515	10550	ST
41.299927	-73.884035	10567	G
40.870069	-73.828291	10475	CC
40.964192	-73.856143	10710	K
40.881049	-73.824266	10475	ST
40.86927	-73.841808	10469	V
40.879552	-73.837242	10475	U
40.935026	-73.738844	10543	ER
40.928279	-73.856552	10704	K
40.88828	-73.853691	10466	V
40.889012	-73.859437	10466	ST
41.004989	-73.674541	10573	CC
40.911757	-73.835283	10550	V
40.914972	-73.847616	10550	M
40.904198	-73.867258	10704	CC
40.93393	-73.898319	10701	K
40.939526	-73.888473	10701	K
40.913685	-73.856768	10704	K
41.289538	-73.837802	10567	K
40.929209	-73.895257	10701	K
40.957669	-73.841335	10710	CC
40.910841	-73.839055	10550	ST
40.932896	-73.901146	10701	M
40.895554	-73.825481	10550	ST
41.005846	-73.658828	10573	ST
41.005627	-73.691211	10573	R
40.999368	-73.669002	10573	M
40.891509	-73.858147	10466	K
41.004175	-73.66057	10573	K
40.938314	-73.867634	10701	ER
40.957083	-73.738396	10543	K
40.893767	-73.825937	10550	SR
40.926342	-73.85064	10704	CC
40.889502	-73.831521	10466	K
40.995911	-73.673956	10573	SR
41.000381	-73.670293	10573	G
41.002697	-73.682391	10573	K
41.006416	-73.690352	10573	R
40.861652	-73.857385	10469	R
40.954377	-73.715535	10543	R
41.001793	-73.665913	10573	K
41.225622	-73.71418	10573	ST
40.884428	-73.831479	10475	ST
40.896676	-73.855225	10466	K
41.013105	-73.659582	10573	K
40.9582	-73.718681	10543	CC
40.968839	-73.869693	10710	M
40.968245	-73.877597	10701	CC
40.941082	-73.883462	10701	ST
41.002583	-73.66706	10573	K
41.001952	-73.681911	10573	CC
40.889077	-73.859531	10466	K
40.89305	-73.855802	10466	M
40.94666	-73.877655	10701	SR
40.923053	-73.864014	10704	ST
40.863819	-73.82751	10475	ST
41.011614	-73.656225	10573	K
40.908407	-73.849745	10550	K
40.889076	-73.843031	10466	M
40.914287	-73.858208	10704	CC
40.954142	-73.739459	10543	K
40.978704	-73.83123	10710	ST
40.927755	-73.852804	10704	ST
40.949629	-73.733076	10543	K
41.29181	-73.896522	10567	V
40.864417	-73.827939	10475	ER
40.953338	-73.851437	10710	ST
40.885448	-73.824852	10475	CC
41.298708	-73.888399	10567	ER
40.892772	-73.857416	10466	K
40.932806	-73.898753	10701	SR
40.960788	-73.737088	10543	ST
40.899041	-73.821201	10550	SR
40.868196	-73.82483	10475	CC
40.862806	-73.857646	10469	CC
41.012426	-73.65584	10573	K
40.903497	-73.866163	10704	K
41.003459	-73.684668	10573	ER
40.952212	-73.739045	10543	K
40.952703	-73.725722	10543	ST
40.915294	-73.837736	10550	ST
40.968205	-73.884149	10701	CC
41.002447	-73.684342	10573	CC
40.911646	-73.839822	10550	CC
40.967782	-73.869066	10710	SR
40.864124	-73.827226	10475	ST
40.959783	-73.856568	10710	ST
40.985158	-73.824581	10710	R
40.89591	-73.856265	10466	ST
40.920426	-73.861241	10704	K
40.951182	-73.741021	10543	ER
40.954965	-73.733932	10543	ST
40.947833	-73.747012	10543	ST
40.928495	-73.855639	10704	ST
41.266371	-73.850266	10567	ST
40.932637	-73.89944	10701	V
41.292456	-73.862229	10567	ER
40.861763	-73.842725	10469	ST
40.865155	-73.855156	10469	MF
40.886897	-73.860628	10466	G
40.975083	-73.833976	10710	K
40.899918	-73.821237	10550	ST
40.999311	-73.666177	10573	K
40.883169	-73.829036	10475	SR
40.880582	-73.826046	10475	ST
41.009514	-73.666212	10573	SR
40.95374	-73.72456	10543	SR
40.883293	-73.825764	10475	M
40.952945	-73.736531	10543	K
40.920879	-73.853911	10704	U
41.000773	-73.663007	10573	ER
41.003242	-73.683471	10573	ST
41.3195	-73.892474	10567	SR
41.049418	-73.688112	10573	R
40.882095	-73.827511	10475	SR
40.92098	-73.865598	10704	K
40.891546	-73.827147	10550	ER
40.925144	-73.837504	10552	G
41.291278	-73.851914	10567	SR
41.311418	-73.906883	10567	U
40.949686	-73.733584	10543	ST
40.953627	-73.856985	10710	U
40.922147	-73.862539	10704	ST
40.9053	-73.832361	10550	SR
40.910932	-73.83904	10550	ST
40.874696	-73.858855	10469	ST
40.933748	-73.861089	10704	ST
40.934059	-73.897617	10701	K
40.954859	-73.865633	10710	R
40.863635	-73.827196	10475	ST
40.875661	-73.849909	10469	MF
40.948131	-73.86834	10701	U
40.961738	-73.855651	10710	ST
40.951804	-73.876504	10710	ST
40.936156	-73.854831	10704	ST
40.914754	-73.873815	10704	ER
40.991402	-73.670688	10573	SR
40.95003	-73.862281	10701	CC
40.864133	-73.826797	10475	ST
40.89777	-73.858824	10466	SR
40.949269	-73.732169	10543	CC
40.906331	-73.870799	10704	M
40.950144	-73.733247	10543	K
41.001913	-73.666025	10573	K
40.917238	-73.840454	10550	ST
40.899393	-73.820905	10550	U
40.919631	-73.860571	10704	ST
41.289413	-73.837754	10567	ER
40.950547	-73.895644	10701	SR
40.963939	-73.856661	10710	ST
40.981569	-73.840501	10710	K
40.958159	-73.718647	10543	CC
40.97843	-73.831501	10710	ST
40.929482	-73.891926	10701	MF
40.939543	-73.893144	10701	M
40.913826	-73.833787	10550	CC
40.917452	-73.840487	10550	K
40.911639	-73.836866	10550	SR
40.875514	-73.849982	10469	K
40.914541	-73.858715	10704	K
40.863685	-73.827675	10475	ST
41.278949	-73.902537	10567	ST
40.949833	-73.733006	10543	ER
40.913066	-73.835825	10550	G
40.926095	-73.868242	10704	CC
40.870761	-73.855969	10469	K
41.00641	-73.690212	10573	M
41.298705	-73.888402	10567	ER
40.898531	-73.833396	10550	ST
40.877132	-73.835595	10475	CC
40.896778	-73.843968	10466	V
40.912052	-73.847754	10550	ST
40.924961	-73.856371	10704	ST
40.966835	-73.856796	10710	ST
40.866496	-73.829482	10475	WT
40.99163	-73.674213	10573	ST
40.984846	-73.833589	10710	SR
40.918657	-73.837335	10552	CC
40.892978	-73.856585	10466	ST
40.982232	-73.829109	10710	K
40.892689	-73.824802	10550	HH
40.949084	-73.893963	10701	K
41.002696	-73.682781	10573	SR
40.88478	-73.830052	10475	M
40.935259	-73.88327	10701	SR
41.002145	-73.660284	10573	U
40.859369	-73.844169	10469	X
40.902354	-73.864151	10704	ER
40.903541	-73.867133	10704	K
40.951459	-73.735052	10543	ST
40.999724	-73.663873	10573	ST
40.933987	-73.901174	10701	SR
40.892593	-73.857504	10466	K
40.898853	-73.825817	10550	K
40.964266	-73.855623	10710	M
40.964617	-73.838487	10710	U
40.91234	-73.837887	10550	K
40.884044	-73.849712	10466	ST
40.975187	-73.832346	10710	R
40.999395	-73.663779	10573	ST
40.934469	-73.856897	10704	SR
40.991619	-73.674224	10573	ST
40.859686	-73.842469	10469	CC
40.948385	-73.733593	10543	K
40.958173	-73.71868	10543	CC
40.900827	-73.819599	10550	P
40.968509	-73.837732	10710	ST
40.954143	-73.717865	10543	SR
41.003269	-73.680964	10573	CC
40.911629	-73.836755	10550	K
40.894085	-73.824121	10550	U
40.912267	-73.837099	10550	K
40.894477	-73.824296	10550	K
40.984359	-73.825323	10710	CC
40.888804	-73.829137	10466	CC
40.913757	-73.837038	10550	R
41.002684	-73.664311	10573	ST
41.298637	-73.888552	10567	CC
40.924007	-73.841267	10552	SR
41.001898	-73.666049	10573	K
40.996271	-73.667674	10573	ST
40.971828	-73.882117	10701	K
41.000209	-73.662319	10573	U
40.928272	-73.856434	10704	ST
40.895278	-73.853405	10466	V
41.289235	-73.838382	10567	M
41.306995	-73.878043	10567	ST
40.943389	-73.882078	10701	M
40.913809	-73.833791	10550	CC
40.935513	-73.861789	10704	K
40.939611	-73.888351	10701	ST
40.954369	-73.716587	10543	SR
40.958198	-73.737295	10543	CC
40.870916	-73.846468	10469	K
40.886104	-73.848335	10466	M
40.879428	-73.842184	10469	K
41.001365	-73.665222	10573	K
40.888803	-73.831019	10466	K
40.99386	-73.673467	10573	ST
41.011639	-73.659459	10573	X
40.948729	-73.896534	10701	SR
40.928782	-73.88811	10701	ER
40.891693	-73.857998	10466	MF
40.879527	-73.848023	10469	CC
40.97814	-73.830894	10710	K
40.924244	-73.866656	10704	M
40.929114	-73.851769	10704	K
40.951893	-73.727378	10543	SR
40.897716	-73.858789	10466	CC
40.955336	-73.87226	10701	X
41.292248	-73.880799	10567	U
40.981453	-73.829798	10710	X
40.92797	-73.851156	10704	SR
41.002777	-73.684432	10573	CC
40.974863	-73.861685	10710	ST
40.999912	-73.667366	10573	SR
40.953422	-73.844138	10710	G
40.927406	-73.853399	10704	ST
40.952596	-73.843347	10710	K
41.010901	-73.655786	10573	K
40.934546	-73.869818	10701	ST
40.932914	-73.900665	10701	ST
40.99136	-73.658717	10573	ST
40.959716	-73.73745	10543	K
41.292189	-73.856133	10567	M
40.9321	-73.895074	10701	K
40.952301	-73.736137	10543	M
40.894431	-73.85703	10466	ST
40.951506	-73.734856	10543	K
40.96657	-73.857561	10710	ST
40.942251	-73.880645	10701	ST
40.938992	-73.884378	10701	U
41.001605	-73.674662	10573	G
40.965469	-73.837996	10710	ST
40.864141	-73.826794	10475	K
41.004536	-73.676884	10573	CC
40.876887	-73.845968	10469	K
40.975687	-73.833488	10710	ER
40.952125	-73.736806	10543	K
40.93526	-73.903538	10701	ER
40.976615	-73.830123	10710	ST
40.863287	-73.850402	10469	V
40.88588	-73.848554	10466	G
41.29865	-73.936539	10567	K
40.864814	-73.822271	10475	G
41.043988	-73.689431	10573	ER
40.89269	-73.830613	10550	SR
40.879189	-73.827278	10475	V
40.934926	-73.901841	10701	P
40.948115	-73.872831	10701	ST
40.931324	-73.895617	10701	K
40.957376	-73.89515	10701	ST
40.872456	-73.855289	10469	SR
40.886353	-73.827657	10466	K
40.926519	-73.853652	10704	M
40.951114	-73.743104	10543	SR
41.009291	-73.661029	10573	K
41.01163	-73.693089	10573	CC
40.876958	-73.828751	10475	G
40.92609	-73.836044	10552	K
40.90494	-73.84292	10550	ST
40.88114	-73.840089	10466	SR
40.927284	-73.8348	10552	CC
40.936638	-73.86141	10701	K
40.93962	-73.743314	10543	K
40.937432	-73.883469	10701	V
40.908331	-73.849505	10550	ST
40.960208	-73.843067	10710	ST
40.912741	-73.840399	10550	CC
41.002776	-73.6844	10573	CC
40.969034	-73.887837	10701	CC
40.97734	-73.829151	10710	R
40.934996	-73.897938	10701	K
40.972048	-73.882003	10701	CC
40.878398	-73.844496	10469	K
40.885239	-73.825543	10475	SR
41.004524	-73.677788	10573	ER
40.964305	-73.855456	10710	ER
40.997376	-73.665065	10573	ST
40.907942	-73.828542	10550	MF
