latitude	longitude	zipcode	category
40.954452	-73.738649	10543	MF
40.907787	-73.83836	10550	ER
40.861587	-73.83302	10469	ST
40.925432	-73.837029	10552	SR
40.914964	-73.852135	10704	ST
40.917475	-73.840296	10550	MF
40.954115	-73.7367	10543	K
41.292535	-73.880256	10567	SR
40.950204	-73.742082	10543	M
40.952928	-73.738145	10543	U
40.942353	-73.740349	10543	ST
40.950508	-73.745133	10543	SR
40.932804	-73.887578	10701	R
40.943368	-73.898545	10701	G
40.86895	-73.843742	10469	R
40.908827	-73.836238	10550	R
40.953028	-73.736562	10543	ST
40.92814	-73.852538	10704	K
41.003609	-73.664047	10573	U
40.922565	-73.863493	10704	G
40.928439	-73.853896	10704	ST
40.935481	-73.862178	10704	K
40.880864	-73.85607	10469	V
40.926032	-73.835432	10552	R
40.973992	-73.864161	10710	G
41.00245	-73.665886	10573	M
40.897105	-73.857276	10466	V
41.004463	-73.659929	10573	MF
40.888284	-73.859832	10466	M
40.950593	-73.743797	10543	SR
40.88624	-73.861037	10466	K
40.950256	-73.734136	10543	R
40.958284	-73.842863	10710	SR
41.008959	-73.668923	10573	V
41.307692	-73.875317	10567	K
40.95137	-73.737062	10543	MF
40.870333	-73.829282	10475	ST
40.948473	-73.896572	10701	K
40.956247	-73.732007	10543	CC
40.913146	-73.857909	10704	G
40.868233	-73.824867	10475	ST
41.289167	-73.838669	10567	R
40.985244	-73.824492	10710	K
40.917317	-73.84144	10550	CC
40.88306	-73.849705	10466	K
40.936659	-73.874203	10701	K
40.913881	-73.855378	10704	G
41.00361	-73.660577	10573	U
41.00337	-73.664827	10573	SR
40.86747	-73.853353	10469	V
40.87382	-73.826231	10475	CC
40.897369	-73.859094	10466	M
41.006419	-73.690222	10573	SR
41.000288	-73.664196	10573	K
40.91148	-73.836894	10550	R
40.861798	-73.843748	10469	CC
40.943225	-73.881391	10701	SR
41.290862	-73.89547	10567	CC
40.991726	-73.669135	10573	ST
40.914297	-73.850964	10704	K
40.971799	-73.882403	10701	K
40.941251	-73.895225	10701	V
40.931097	-73.904204	10701	G
41.013444	-73.665011	10573	ER
40.949449	-73.743186	10543	K
41.013141	-73.658546	10573	ST
40.926162	-73.853273	10704	ST
40.867134	-73.860736	10469	SR
40.923779	-73.85853	10704	ST
40.905423	-73.840564	10550	G
40.912218	-73.849047	10550	ER
40.875212	-73.860376	10469	SR
41.306773	-73.886149	10567	M
41.002323	-73.666465	10573	G
40.938936	-73.88424	10701	U
41.001605	-73.674639	10573	G
40.883932	-73.832119	10475	ST
40.872001	-73.829535	10475	ST
40.929084	-73.851774	10704	K
40.875142	-73.850751	10469	K
40.864669	-73.828	10475	ST
40.879783	-73.826977	10475	M
40.863277	-73.834337	10469	K
41.289454	-73.838368	10567	K
40.877503	-73.859136	10469	K
40.995356	-73.670713	10573	ER
40.996879	-73.664179	10573	V
40.897785	-73.839176	10550	ST
40.936073	-73.85929	10704	SR
40.938545	-73.857015	10704	ST
40.977829	-73.82856	10710	ST
41.000347	-73.6643	10573	K
40.934718	-73.892372	10701	R
40.945968	-73.737332	10543	V
41.012368	-73.663398	10573	V
40.931804	-73.895756	10701	K
40.948036	-73.734389	10543	V
40.871041	-73.836791	10469	ST
41.290848	-73.895458	10567	CC
40.947949	-73.874263	10701	SR
40.951566	-73.736027	10543	K
40.887453	-73.860404	10466	K
40.859936	-73.842861	10469	K
41.002769	-73.668272	10573	CC
40.915309	-73.851572	10704	V
40.861908	-73.853272	10469	SR
40.928878	-73.850287	10704	K
41.010906	-73.673064	10573	ST
40.875214	-73.860363	10469	K
40.94781	-73.744341	10543	ST
40.982594	-73.824496	10710	ER
40.920111	-73.832934	10552	M
40.932226	-73.731203	10543	CC
41.002322	-73.66466	10573	K
40.963733	-73.856641	10710	ST
40.912064	-73.837613	10550	CC
40.893738	-73.858944	10466	K
40.880035	-73.838387	10469	ST
40.996662	-73.66837	10573	ST
40.975428	-73.867218	10710	SR
40.88766	-73.829519	10466	V
40.948815	-73.738501	10543	ST
40.991507	-73.673944	10573	ST
40.923021	-73.865088	10704	G
40.917566	-73.834119	10552	ST
40.869748	-73.842491	10469	K
40.915733	-73.837722	10550	K
40.976912	-73.831	10710	R
40.927246	-73.856865	10704	R
41.000701	-73.662913	10573	K
40.868337	-73.824912	10475	ST
40.92374	-73.856213	10704	SR
41.291845	-73.876681	10567	K
41.008991	-73.656963	10573	SR
41.324021	-73.882242	10567	K
40.909903	-73.84457	10550	SR
40.985605	-73.824177	10710	ST
40.861782	-73.8427	10469	CC
40.867655	-73.828956	10475	ST
40.862971	-73.843118	10469	ST
40.95343	-73.738389	10543	ST
40.970947	-73.836716	10710	ST
40.968223	-73.884173	10701	CC
40.925693	-73.838048	10552	K
40.964192	-73.856143	10710	K
40.8693	-73.841794	10469	V
40.883804	-73.833213	10475	K
40.89591	-73.856265	10466	ST
40.920426	-73.861241	10704	K
40.922194	-73.847405	10704	SR
40.951123	-73.740861	10543	ER
40.954965	-73.733932	10543	ST
40.947833	-73.747012	10543	MF
40.952629	-73.72584	10543	G
40.939728	-73.856594	10704	GG
41.297396	-73.937958	10567	K
40.862953	-73.827976	10475	WT
40.948372	-73.876878	10701	ST
40.991846	-73.674524	10573	K
40.913337	-73.85422	10704	K
40.951931	-73.73685	10543	K
40.902027	-73.863013	10704	G
40.895251	-73.850816	10466	V
41.298723	-73.888332	10567	K
40.930823	-73.900748	10701	K
40.992464	-73.668662	10573	K
40.954239	-73.726495	10543	SR
