location_name,top_category,latitude,longitude
Religious Organizations,Light House New Day International Church Of God Inc,40.911022,-73.845846
Gasoline Stations,BP,40.888599,-73.842763
Child Day Care Services,Susan E Wagner Hs,40.885937,-73.844946
Restaurants and Other Eating Places,Zuppa Restaurant & Lounge,40.934734,-73.90075
Health and Personal Care Stores,Corona Vision,40.965748,-73.856587
Religious Organizations,The Macedonia Baptist Church Of Mount Vernon New York Inc,40.906658,-73.839939
Home Furnishings Stores,Woodstone Builders,40.939095,-73.744918
Grocery Stores,Jansen Grocery,40.927106,-73.899535
Other Personal Services,ABC Asphalt Paving &amp Parking Lot Repair,40.869229,-73.847114
 and Liquor Stores, Wine,Beer,Pecora Wines & Liquors,40.929967,-73.895342
Personal Care Services,Savii Jewel Nails,40.907169,-73.835154
Consumer Goods Rental,Atlas Party Rentals,40.899503,-73.821375
Personal Care Services,Star Lite Beauty Shop,40.907225,-73.832671
Shoe Stores,Famous Footwear,40.976455,-73.830198
Gasoline Stations,BP,40.864955,-73.849415
Religious Organizations,One Nation Under God Deliverance Foundation,40.932751,-73.887182
Restaurants and Other Eating Places,Ultimate Grill,40.870868,-73.846516
Restaurants and Other Eating Places,Adriana's Gourmet Pizzeria,40.913991,-73.85293
Gasoline Stations,F &amp F Fuel Oil,40.910886,-73.850134
Religious Organizations,Full Gospel Church Of The Apostolic Faith,40.904907,-73.839845
Other Amusement and Recreation Industries,TheKidsLounge,40.947186,-73.877062
General Medical and Surgical Hospitals,Hudson Valley Hospital Center,41.291185,-73.893767
Child Day Care Services,I9 Sports,40.866933,-73.850487
Gasoline Stations,BP,40.953881,-73.847364
Grocery Stores,McLean Deli & Food Center,40.901873,-73.863077
 and Similar Institutions, Historical Sites,Museums,Stefanik Park,40.936882,-73.885701
Automobile Dealers,Daniel Auto Sales,40.962307,-73.839513
Other Personal Services,Dogtopia,41.288771,-73.842129
Gasoline Stations,Sunoco,40.903561,-73.867333
Personal Care Services,Pro Nail & Spa,40.922051,-73.862942
Other Motor Vehicle Dealers,Kim's Motorcycle,40.905407,-73.870547
Restaurants and Other Eating Places,The Clydesdale Pub & Grill,41.008932,-73.656475
Health and Personal Care Stores,EZ BLADE Shaving Products,40.944372,-73.883043
Home Furnishings Stores,Consolidated Plumbing Supply,40.911429,-73.840424
Restaurants and Other Eating Places,Donn's Caribbean Food,40.933386,-73.897725
Personal Care Services,Blue Sky nails& spa,40.914468,-73.859262
Nursing Care Facilities (Skilled Nursing Facilities),Workmen's Circle Home For the Aged,40.87424,-73.837327
Restaurants and Other Eating Places,Starbucks,40.928245,-73.855622
Grocery Stores,Tara's Corner Deli,40.904873,-73.863446
Home Furnishings Stores,Dimensional Stone & Tile Designs,40.908066,-73.829371
Clothing Stores,aerie,40.864132,-73.826779
Religious Organizations,Greater Deliverance Church Of God Mission,40.899377,-73.851237
Restaurants and Other Eating Places,Redline Roadhouse,41.308012,-73.928454
Restaurants and Other Eating Places,El Valle Restaurant Bar,40.876138,-73.848379
 and Musical Instrument Stores, Hobby,Sporting Goods,Bronxville Field Club Pro Shop,40.930334,-73.82181
Health and Personal Care Stores,Walgreens,40.886056,-73.861776
Restaurants and Other Eating Places,Gem Cuisines of China,40.961196,-73.840264
Other Ambulatory Health Care Services,Aimes Medical,40.944854,-73.880766
Religious Organizations,Gods Upper Room International Church,40.931878,-73.885592
