occupation	latitude	longitude	zipcode
Scherr_Martin_R_Dr_Poditrst	A	40.9334	-73.752394
GNC_(General_Nutrition_Centers)	A	40.891204	-73.821041
Larchmont_Doggie_Beach	B	40.916591	-73.749711
The_Learning_Experience	A	40.91346	-73.781179
Total_Performance_Communications	C	40.908384	-73.78271
New_Rochelle_Diner	B	40.900896	-73.793034
Fedex_Office_Print_&_Ship_Center	C	40.9976	-73.817641
Vincenzo's_Family_Style_Italian_Restaurant_&_Bar	B	40.922415	-73.787869
Svetlana_Bridal_Couture	C	40.931058	-73.761247
Via_Forno_Wood_Fired_Pizza_&_Vinoteca	B	40.988582	-73.809524
2ND_Time_Around	C	40.989962	-73.806902
Pelham_Picture_House	A	40.907454	-73.811699
Safavieh_Home_Furnishings	C	40.89881	-73.794858
Dr_Elisa_Kavanagh_Podiatric_Medicine_Foot_Surgery	A	40.970103	-73.805528
