location_name	top_category	latitude	longitude
Burger King,Restaurants and Other Eating Places,41.002981,-73.812835
Vines & Petals,Florists,40.906368,-73.789435
SHRED Fitness,Other Amusement and Recreation Industries,40.980815,-73.776494
Juliannes Park,Museums, Historical Sites, and Similar Institutions,40.918701,-73.807233
Sabrosa Deli Juice Bar,Restaurants and Other Eating Places,40.910474,-73.781722
WinesMart,Beer, Wine, and Liquor Stores,40.984897,-73.77775
Quaker Ridge Golf Club,Other Amusement and Recreation Industries,40.968086,-73.762706
Raymond Opticians,Health and Personal Care Stores,40.932461,-73.759579
Sears Home Services,Department Stores,40.92816,-73.771486
ConocoPhillips,Gasoline Stations,40.904428,-73.787708
Portuguese Community Center NR,Museums, Historical Sites, and Similar Institutions,40.910881,-73.79641
Ksi Auto School,Used Merchandise Stores,40.909737,-73.780949
Aqua Guys,Miscellaneous Durable Goods Merchant Wholesalers,40.930593,-73.76219
Ministerios Vida de Dios Ministerios Ebenezer,Religious Organizations,40.908641,-73.781274
STS Tire & Auto Centers,Automotive Repair and Maintenance,40.994075,-73.820324
Modell's Sporting Goods,Sporting Goods, Hobby, and Musical Instrument Stores,40.892561,-73.82048
Sydney's Furniture,Furniture Stores,40.90821,-73.782862
Sunoco,Gasoline Stations,40.915771,-73.810066
7-Eleven,Grocery Stores,40.987414,-73.808298
Pro Tech Benz,Automotive Repair and Maintenance,40.88739,-73.791433
