occupation	latitude	longitude	zipcode

Yard_Grill_&_Bar	B	40.898337	-73.836922	10550

Mamaroneck_Town_Police_Department_Mamaroneck_New_York	A	40.942841	-73.741191	10543

Simple_Motive_Brewing	D	40.945408	-73.882077	10701

Solazzo's_Market	C	40.935295	-73.859123	10704

Grace_Automotive_Venture	D	40.885124	-73.831122	10466

Cigar_Emporium	C	40.927435	-73.85812	10704

Health_Street	A	40.994041	-73.676745	10573

Dnc_Tran_Nail_Salon	B	40.982596	-73.82652	10710

Treasure_Island_Storage	E	40.885184	-73.825902	10475

Westchester_Muslim_Center_School	A	40.927426	-73.81763	10552

D'Onofrio's_Pizzeria_And_Pasta	B	40.999913	-73.67528	10573

Animal_Specialty_Center	A	40.967598	-73.880481	10701

Metro_by_T_Mobile_Authorized_Dealer	C	40.88379	-73.832299	10475

Bright_Printing	E	40.918397	-73.820859	10552

4Jacks_Nitro	C	40.960254	-73.842983	10710

Riverside_Surgical_Pc	A	40.967688	-73.883989	10701

Grandma's_of_Yorktown	B	41.289805	-73.837259	10567

Gotham_Signs_And_Graphics	E	40.948478	-73.746217	10543

Golden_Dragon_Restaurant	B	40.922423	-73.863328	10704

Scott_Ladore_Ameriprise_Financial_Services	A	41.006269	-73.690104	10573

NYC_DOB_Signs	E	40.909273	-73.849961	10550

Susan_E_Wagner_Day_School	A	40.890697	-73.858529	10466

Michael_Kors	C	40.863907	-73.827476	10475

True_Tax_Solutions	A	40.962727	-73.8566	10710

SAK_Drug_Store_INC	A	40.911294	-73.836757	10550

Dalco_Financial_Services	C	40.911164	-73.839979	10550

St_Marks_Lutheran_Church	A	40.902711	-73.866446	10704

Classic_Audi_Service_Center	C	40.92545	-73.840305	10552

Falafel_Place	B	40.975209	-73.833853	10710

Dunwoodie_Baptist_Church	A	40.915878	-73.859241	10704

Julio_C_Barber_Shop	B	40.893773	-73.856938	10466

Disbrow_Cemetery	B	40.944457	-73.740336	10543

Safeguard_Self_Storage	C	40.897358	-73.860049	10466

Biser_A_Seth_MD_Pc	A	40.927898	-73.835118	10552

Victoria's_Secret	C	40.928232	-73.853176	10704

Port_Chester_Auto_Radiator_&_Air_Conditioning	C	41.007071	-73.662585	10573

Red_Plum	B	40.950724	-73.733991	10543

Classic_Touch_Cuts	B	40.887267	-73.854291	10466

Al's_Rye_Neck_Service	C	40.953985	-73.718321	10543

Boost_Mobile	C	41.304128	-73.879244	10567

House_Of_Ink	B	40.916554	-73.812356	10552

West_Chester_NY_Probates	C	40.859718	-73.842713	10469

Taconic_Kia	C	41.290793	-73.850115	10567

Paxos_Grill_Cafe	B	40.934109	-73.899342	10701

Western_Union	C	40.876476	-73.848928	10469

Global_Mission_Services	A	40.881131	-73.857082	10469

Jackson_Hewitt_Tax_Service	A	40.911621	-73.836889	10550

Good_Taste_Chinese_Restaurant	B	40.875507	-73.849977	10469

Michelangelo's_Pizzeria	B	40.914541	-73.858715	10704

Express	C	40.863585	-73.827685	10475

Custom_Cabinets_and_Closets_by_Ed	C	41.278971	-73.902518	10567

Ps_160_Walt_Disney	A	40.864315	-73.824008	10475

Carlo's_Restaurant	B	40.953418	-73.843744	10710

Super_J_Flat_Fix_Used_Cars	C	40.878378	-73.843658	10469

Avis_Rent_A_Car	C	40.97902	-73.831279	10710

Yonkers_City_Police_Department_Yonkers_New_York	A	40.930294	-73.897159	10701

The_Stretch_Yoga	B	40.9755	-73.833703	10710

DaVita	A	40.899983	-73.828186	10550

Le_Provencal_Bistro	B	40.952146	-73.736775	10543

Garcia's	B	41.001471	-73.665434	10573

Pier_1_Imports	C	40.9938	-73.671876	10573

Mt_Olive_Church_of_Christ	A	40.90739	-73.832161	10550

Dunkin'	B	40.869713	-73.829397	10475

Assessment_&_Tutoring_Center	A	40.863604	-73.84376	10469

Sal's_Pizzeria	B	40.950995	-73.735265	10543

Western_Union	C	40.868701	-73.833699	10469

Liberty_Pavers	A	40.920723	-73.837121	10552

Healthy_bodywork	B	40.981602	-73.830183	10710

KFC	B	40.931911	-73.895435	10701

Wells_Fargo	C	40.976231	-73.831243	10710

Shop_Fair_of_Yonkers	C	40.933365	-73.897186	10701

Western_Union	C	40.880753	-73.82512	10475

Parts_Authority	C	40.897946	-73.832085	10550

Mohammed_Islam_MD_FACS_Metro_Vein_Centers	A	40.971768	-73.882291	10701

Beulah_Outreach_Ministries_Inc	A	40.879311	-73.847234	10469

Metcare_RX	A	40.89548	-73.86026	10466

Bank_of_America	C	40.93313	-73.898525	10701

Lavish_Spa_and_Beauty_Lounge	B	40.95603	-73.868038	10710

Lloyds_Auto_Repair	D	40.898388	-73.836718	10550

The_Union_Dominican_Hair_Stylist	B	40.892725	-73.855962	10466

Wireless_Zone	C	40.952305	-73.736132	10543

Valvoline	D	40.870986	-73.855869	10469

Port_Chester_Dog_Park	B	40.996461	-73.678322	10573

Scaringella_Auto_Repair	D	40.936231	-73.859176	10704

21st_Century_Fuel	C	40.868001	-73.835221	10469

Metro_by_T_Mobile_Authorized_Dealer	C	40.88953	-73.84322	10466

New_York_&_Company	C	40.927859	-73.854055	10704

Verizon_Wireless	C	40.984756	-73.825979	10710

Agarwal_O_Harry_DDS	A	40.888773	-73.856739	10466

Gods_Upper_Room_International_Church	A	40.931878	-73.885592	10701

Chase	C	40.97859	-73.829969	10710

Grassy_Sprain_Diner	B	40.953416	-73.851414	10710

Hemlock_Hill_Farm	C	41.26645	-73.850255	10567

True_Vine_World_Outreach_Ministriesinc	A	40.863888	-73.846075	10469

Western_Union	C	40.869319	-73.844667	10469

Alpha_&_Omega_Christian_Church_Inc	A	40.885993	-73.842578	10466

Christ_Church_of_Yonkers	A	40.932637	-73.89944	10701

St_Philip_&_James_Roman_Catholic_Church	A	40.875347	-73.852405	10469

St_Marks_Lutheran_Church	A	40.902686	-73.866166	10704

Columbus_Park	B	40.928666	-73.892988	10701

Don't_Stop_The_Music	C	40.968783	-73.836468	10710

The_Sfikas_Group	C	40.902807	-73.864131	10704

Mamaroneck_Diner_&_Pizza	B	40.949988	-73.730341	10543

Mamaroneck_Dental	A	40.94898	-73.738872	10543

Greater_Deliverance_Church_Of_God_Mission	A	40.899377	-73.851237	10466

Rubio's_Pizza	E	41.291842	-73.876671	10567

Redline_Roadhouse	B	41.308012	-73.928454	10567

Abc_Pediatrics	A	40.911624	-73.839844	10550

El_Valle_Restaurant_Bar	B	40.876138	-73.848379	10469

Westcop	A	40.905109	-73.829617	10550

Associated_Supermarkets	C	40.888293	-73.847047	10466

Farenga_Bros_Inc	B	40.865261	-73.86089	10469

I95_Automotive	C	40.925233	-73.857512	10704

Ashburton_Halal_Fried_Chicken	B	40.939378	-73.889723	10701

Philadelphia_Seventh_Day_Adventist_Church	A	40.891587	-73.851083	10466

Oneness_Rehoboth_Apostolic_Church	A	40.908283	-73.830584	10550

Wakefield_Park	B	40.906599	-73.857067	10704

Key_Institute_For_Learning_Strategies	A	41.270216	-73.884987	10567

Church_Of_God_Pentecostal	A	40.90324	-73.833436	10550

Steve's_Towing_And_Recovery	C	41.318867	-73.930616	10567

Team_Tsougranis_Real_Estate_Services	C	40.859744	-73.842696	10469

Mosholu_Montefiore_Community_Center_Inc	A	40.8638	-73.836268	10469

Alondra	C	40.930023	-73.887269	10701

Scott_Income_Tax_and_Advisory_Services	A	40.911467	-73.839411	10550

Professional_Physical_Therapy	A	41.003263	-73.680922	10573

Family_Dollar_Stores	C	40.915681	-73.84227	10550

Allstate_Insurance	C	41.300551	-73.881342	10567

Luigi_of_Italy_Unisex_Salon	B	40.914297	-73.858202	10704

Marist_Brothers_Of_The_Schools_Inc	A	40.898681	-73.841352	10466

Nail_Pro	B	40.924774	-73.856179	10704

Sempre_Bella	B	41.009103	-73.661703	10573

SIVAD_Tax_Service	A	40.925481	-73.837201	10552

Copy_Fax_Ofc_Center	C	40.914964	-73.852135	10704

Padaminas_Brazilian_Bakery	E	40.917475	-73.840296	10550

Bronx_Uptown_Seafood_Market	B	40.886408	-73.860803	10466

Cross_County_Dental_Group_PC	A	40.927051	-73.852274	10704

Code_Red_Restaurant_&_Lounge	B	40.871167	-73.848132	10469

Co_Op_City_Cdc	A	40.87059	-73.831772	10475

Mazzio_Joanne_Cnm	A	41.289875	-73.893845	10567

Western_Union	C	40.863019	-73.84307	10469

Co_Op_City_Dialysis_Center	A	40.884035	-73.831369	10475

Modish_Events	C	40.960225	-73.842979	10710

Yangyang_Foot_Spa	B	40.954164	-73.739374	10543

Cng_Pharmacy_Inc	A	40.913533	-73.837061	10550

Paradise_Driving_School	A	40.882413	-73.836643	10466

First_Family_Pizzeria	B	40.898445	-73.848769	10466

Freeze_Cryotherapy	A	41.002757	-73.684422	10573

Victory_Temple_Pentecostal_Church	A	40.955331	-73.740451	10543

Ukrainian_Catholic_Church_St_Michael's	A	40.952271	-73.890281	10701

Clay_DX_Sports_Labs	B	41.012792	-73.656276	10573

The_Little_Brick_House_Dcc_Inc	A	40.890346	-73.832771	10466

Giannas_Family_Deli	B	40.935772	-73.860472	10704

Carter's	C	40.866769	-73.827324	10475

Bay_Park_Center_For_Nursing_And_Rehabilitation_Llc	B	40.879619	-73.829109	10475

CrossFit	B	40.955607	-73.870359	10710

Steve's_Desk	B	40.911086	-73.842412	10550

Herc_Rentals	C	40.891176	-73.827818	10550

Hina_Eyebrow_Threading	B	40.94975	-73.733585	10543

Taco_Bell	B	40.882881	-73.824711	10475

Butrymowicz_Bogdan_DDS	A	40.959328	-73.888004	10701

Frannie's_Goodie_Shop	B	40.964045	-73.856172	10710

Central_Stage	A	40.978596	-73.831444	10710

Sterling_National_Bank	C	40.905127	-73.870083	10704

Ridge_Squire_Tuxedos	C	41.0045	-73.678257	10573

P.F._Chang's_China_Bistro	B	40.964522	-73.856153	10710

SB_Auto_Body	D	40.992149	-73.660599	10573

DaVita	A	40.968269	-73.882106	10701

RAIN_Boston_Secor_Neighborhood_Senior_Center	B	40.882622	-73.832269	10475

Canine_Kindergarten_Yorktown	C	41.288786	-73.842136	10567

Dees_Deli_&_Cafe	B	40.902988	-73.866063	10704

Xanadu_Wigs_and_Hair_Extensions	B	40.984589	-73.825203	10710

Sam's_Threading_&_Beauty_Salon	B	40.949731	-73.733576	10543

ProMaster_Body_Shop	D	40.934098	-73.894516	10701

Christ_Alive_Christian_Center	A	40.892148	-73.854047	10466

Bullseye_Glass_Resource_Center	E	40.952593	-73.738313	10543

Mclean_Ave_Bagel_Cafe	B	40.903437	-73.867002	10704

Baxter_Karate_Dojo	A	40.912987	-73.849932	10550

Happy_Corner_Day_Care_Center_Inc	A	41.002135	-73.67478	10573

Blood_Draw_Station	A	41.004574	-73.682837	10573

Enterprise_Rent-A-Car	C	41.003904	-73.661025	10573

Dairy_Queen	B	40.865438	-73.827102	10475

Hermandad_Del_Senor_De_Los_Milagros_De_Westchester_Inc	A	40.950463	-73.738226	10543

Pelham_Preparatory_Academy	A	40.860355	-73.86023	10469

Pizza_Hut	B	40.868729	-73.833706	10469

Yonkers_Ave_Towing	C	40.920223	-73.860995	10704

Lemon_Tree_Family_Salons	B	40.950706	-73.733986	10543

Academics_R_Us	A	40.871043	-73.846703	10469

Parikh_Sudhir_PA	A	40.968187	-73.884184	10701

Bronx_Auto_Care	C	40.885381	-73.830945	10466

Bethel_Temple_Of_Praise	A	40.917627	-73.859135	10704

Dollar_Tree	C	40.894372	-73.857087	10466

Ilan_Tzur_DDS	A	40.911611	-73.83984	10550

Popeyes_Louisiana_Kitchen	B	40.866707	-73.861262	10469

Sephardic_Shaare_Rahamim_Congregation_Inc	A	40.871012	-73.825709	10475

Mad_Dog_Service	D	40.997312	-73.66687	10573

Life_Uniform	C	40.95968	-73.843108	10710

Consolidated_Plumbing_Supply	C	40.911429	-73.840424	10550

Donn's_Caribbean_Food	B	40.933386	-73.897725	10701

Farmers_Insurance_Group	C	40.962701	-73.856612	10710

Farmers_Insurance_Group	C	40.971485	-73.835046	10710

Food_Hut_Restaurant_&_Bakery	B	40.877122	-73.84682	10469

Auto_Gadgets_Diagnostics_and_Electrical_Repairs	C	40.904303	-73.844639	10550

New_Yorker_Fried_Chicken	B	40.934647	-73.897715	10701

Extra_Space_Storage	C	40.869594	-73.834265	10469

HSBC_Bank	C	40.876495	-73.847309	10469

Focus_Gates	D	40.915264	-73.842172	10550

Julianna's	B	41.260339	-73.883628	10567

Medieval_Scenarios_And_Recreations_Inc	A	40.925479	-73.825587	10552

Aqua_Wellness_World	C	41.004462	-73.672973	10573

DeCesare_Agency	C	40.90447	-73.867972	10704

WORLDPAC	C	40.904992	-73.834106	10550

Ripe_Kitchen_&_Bar	B	40.898214	-73.838821	10550

Nelly_Beauty_Salon	B	40.875334	-73.851246	10469

Colony_Grill	B	41.000843	-73.661322	10573

Samuel_Schwartz_DC	A	41.037155	-73.676444	10573

Studio_Jewelers	C	40.866876	-73.825724	10475

Mattress_Firm	C	40.868927	-73.826102	10475

Quest_Diagnostics	A	40.911618	-73.839814	10550

Euroitalia_Pizza	B	40.975499	-73.833642	10710

SafeSplash_Swim_School_Port_Chester	A	40.996316	-73.671336	10573

The_Fairways_At_Dunwoodie	B	40.936659	-73.874203	10701

Yonkers_Farmers_Market	C	40.913881	-73.855378	10704

Tandoori_Taste_of_India	C	41.00361	-73.660577	10573

Mina's_Auto_Spa	D	41.00337	-73.664827	10573

Didi_Daycare	C	40.952078	-73.867769	10701

LOFT	C	40.96531	-73.856356	10710

Boston_Road_Building_Materials	C	40.868635	-73.858799	10469

Mathnasium	A	40.940735	-73.74227	10543

Christ_Church_The_Word_Aflame_Ministries_Inc	A	40.893169	-73.832996	10550

Hair_Hut_Studio	B	40.947002	-73.877133	10701

Taqueria_La_Picardia	B	41.000727	-73.665102	10573

Rye_Rangers_Hockey_Club	C	41.029111	-73.684433	10573

Paleteria_Fernandez	B	41.001053	-73.662729	10573

Doral_Arrowwood_Golf_Club	B	41.044214	-73.686218	10573

Tri_Star_6	D	41.304545	-73.879494	10567

Liberty_Tax_Service	A	40.883824	-73.832208	10475

Saw_Mill_Auto	C	40.948641	-73.879471	10701

Susan_E_Wagner_Hs	A	40.885937	-73.844946	10466

Farmers_Insurance_Group	C	40.9239	-73.866945	10704

Zuppa_Restaurant_&_Lounge	B	40.934734	-73.90075	10701

Corona_Vision	A	40.965748	-73.856587	10710

Peoples_Automotive_Repair	D	40.869273	-73.858239	10469

Center_For_Green_Building	C	40.957408	-73.738319	10543

Centro_Cristiano_De_Restauracion_Adulam_Inc	A	40.997694	-73.67547	10573

Guang_Hui_Restaurant_Incorporated	B	40.876826	-73.828913	10475

Arb_Tailoring	D	40.949577	-73.733043	10543

Boleria_Brazilian_Bakery	E	40.951559	-73.736021	10543

Eddie_&_Mark's_Barbershop	B	40.957603	-73.730975	10543

West_Garden_Best_Chinese_Restaurant	B	40.905516	-73.840393	10550

Ps_112_Bronxwood	A	40.88467	-73.844121	10466

King_Jamaican_&_American_Restaurant	B	40.875361	-73.851351	10469

Oscar_R_Garcia	C	40.87431	-73.852802	10469

Hakadosh_BBQ	C	40.916663	-73.872673	10704

Sprain_Ridge_Park	B	40.977281	-73.854581	10710

Arista_Funding	C	40.926685	-73.864896	10704

Shekinah_Glory_Ministries	A	40.936036	-73.898657	10701

GCC_Asset_Management	A	40.936762	-73.902669	10701

iMiller_Public_Relations	E	40.949761	-73.728107	10543

Developmental_Steps_LLC	A	41.00446	-73.672492	10573

School_16	A	40.959865	-73.886521	10701

Bruckner_Howard_MD	A	40.860127	-73.842845	10469

Royal_Tours_&_Multi_Services	A	40.925306	-73.836612	10552

Mobil	C	40.922513	-73.837394	10552

Mamaroneck_Public_Library	B	40.949477	-73.733926	10543

Goldberg's_Famous_Bagels_&_Deli	B	40.927613	-73.858131	10704

Dental_Horizons_Of_Westchester	A	41.004264	-73.672462	10573

Destination_XL	C	40.868828	-73.827154	10475

The_Hummingbird	B	41.298634	-73.886235	10567

Southern_Westchester_Urgent_Care	A	40.964039	-73.839604	10710

Imperial_Restaurant	B	40.862195	-73.857467	10469

Boston_Road_Meat_Market	C	40.875984	-73.850309	10469

Edgewood_Park	B	40.991228	-73.665289	10573

Mohajer_Shojai_E	A	40.967189	-73.884899	10701

Brisa_Marina_Bar_&_Grill	B	40.996455	-73.66535	10573

Awa_Madinatoul_Hair_Braiding_Salon	B	40.909267	-73.836052	10550

Arche	C	40.999542	-73.665983	10573

Blush_Salon_&_Spa	B	40.908136	-73.872814	10704

Gramatan_Paint_And_Hardware	C	40.915425	-73.837678	10550

Nissenbaum_Edward_DDS	A	40.927891	-73.854487	10704

Fair_Furniture	C	40.910462	-73.836396	10550

Dress_Barn	C	40.868233	-73.824867	10475

A_S_A_P_Mortgage_Corp	C	41.289167	-73.838669	10567

IHOP	B	40.985244	-73.824492	10710

Advance_Auto_Parts	C	40.900331	-73.827844	10550

Universal_Temple_Of_Eternal_Devine_Knowledge	A	40.918709	-73.839304	10550

Bright_Eyes_Optometry	A	40.913185	-73.834428	10550

Ultimate_Spectacle_Boutique	A	40.972041	-73.881987	10701

Tile_And_Handyman_Service	A	41.009857	-73.659231	10573

Papyrus	C	40.96464	-73.856331	10710

Dunkin'	B	40.974627	-73.832838	10710

Miah_Nazma_DDS	A	40.863424	-73.820952	10475

Western_Union	C	40.901187	-73.820367	10550

East_Harbor_Kitchen	B	40.952365	-73.843562	10710

Enko's_European_Barber_Shop	B	40.902502	-73.863722	10704

Grove_Street_Playground	B	40.909723	-73.848628	10550

Lp_Beauty_Supply	A	40.889952	-73.859754	10466

Harbour_Fish_&_Company	C	40.949726	-73.733614	10543

Modell's_Sporting_Goods	C	40.983815	-73.826781	10710

ModTax_Bar	A	40.884574	-73.849319	10466

All_Built_Performance	C	40.877509	-73.844789	10469

Domino's_Pizza	B	40.996684	-73.672313	10573

T_Mobile_Authorized_Retailer	C	40.887838	-73.860205	10466

CITGO	C	40.879428	-73.837344	10475

TMT_Collision_Specialist	D	40.882516	-73.825682	10475

Mount_Vernon_Fire_Department_Station_1_Headquarters	A	40.917771	-73.822809	10552

Swim_Tank	B	40.954138	-73.740136	10543

Mattress_Firm_Edson	C	40.868804	-73.833679	10469

LogoTags	E	40.895195	-73.824311	10550

Fiamma_Trattoria	B	40.956079	-73.732276	10543

New_China_House	B	40.939527	-73.888519	10701

Westchester_Fabrics	C	40.908969	-73.835938	10550

Montefiore	A	40.871547	-73.859613	10469

Mirage_Hair_Studio	B	40.908763	-73.875062	10704

Wallauer_Paint_&_Design	C	41.002924	-73.660888	10573

Continuum_Heart_Institute	A	40.980511	-73.829544	10710

One_World_Middle_School_At_Edenwald	A	40.886463	-73.840563	10466

Cross_County_Mall	C	40.926132	-73.856093	10704

La_Bella_Italian_Deli	B	40.947971	-73.87078	10701

Lara_Medicaid_Advisors	B	40.962709	-73.856573	10710

Eastchester_Playground	B	40.869825	-73.852816	10469

Abdelnour_Day_Spa	B	40.944356	-73.883048	10701

GLOW_Hair_Care	B	40.916612	-73.813377	10552

Christian_Life_Fellowship	A	40.933572	-73.901264	10701

TD_Bank	C	41.00377	-73.681258	10573

Reddi_Tanu_Endodontist	A	40.957725	-73.841313	10710

Statcare_Urgent_Care_Bronx_Bartow_Mall	A	40.870185	-73.828398	10475

Victoria's_Nail_&_Spa	B	40.864161	-73.826783	10475

Lago_Jesus_A	A	41.00549	-73.68115	10573

DREAMS_Your_Mattress_Store	C	41.013141	-73.658546	10573

Old_Navy	C	40.926162	-73.853273	10704

New_York_Motors_Group_Solutions	C	40.867134	-73.860736	10469

Bedford_Agency	A	40.874155	-73.855829	10469

Citius_Baseball_Academy	B	40.910246	-73.850769	10550

Dunkin'	B	40.954679	-73.865412	10710

Vapohm	C	40.953405	-73.843963	10710

T_Mobile_Store	C	40.901135	-73.821245	10550

D_C's_Auto_Body	D	40.936935	-73.858753	10704

Irish_Coffee_Shop	B	40.903585	-73.866401	10704

Stanley_Pharmacy	A	40.93354	-73.897762	10701

Sweet_Charlie's	B	40.951566	-73.736027	10543

Freight_Liquidators	C	40.955723	-73.870123	10710

Dollar_Depot	C	40.954064	-73.738644	10543

Dunkin'	B	40.867788	-73.833357	10469

Pandora	C	40.927882	-73.853292	10704

Dunkin'	B	40.86323	-73.834265	10469

Extreme_Archery	C	40.953356	-73.724124	10543

National_Council_Of_Young_Israel	A	40.86478	-73.822057	10475

Kevin_Maloney_MD_Harbor_Immediate_Medical_Care	A	40.949277	-73.732171	10543

Rienas_&_Brown_Wealth_Management_Ameriprise_Financial_Services	A	40.90631	-73.870805	10704

Molly_Spillane's	B	40.950123	-73.733217	10543

Los_Gemelos_Restaurant_&_Tortilleria	B	41.001913	-73.666025	10573

Oral_Surgery_of_Yonkers	A	40.962853	-73.856642	10710

Souzafit_Restaurant	A	40.917238	-73.840454	10550

Atlantis_Managment_Group	C	40.899408	-73.820907	10550

Michael_Thomas_DDS	A	40.917586	-73.817822	10552

Midland_Gas	C	40.990466	-73.669938	10573

Ickie_Lickies	C	40.903449	-73.866928	10704

Cuartro_Hermanos_Barbaershop	B	40.932282	-73.897163	10701

Cochran_Park_And_Playground	B	40.934191	-73.887701	10701

The_Wave	B	40.885796	-73.86126	10466

Yonkers_Gospel_Mission	A	40.941251	-73.895225	10701

Unique_Edge_Hair_Studio_Beauty_Salon	B	40.889816	-73.859597	10466

Modera_Hudson_Riverfront	C	40.931097	-73.904204	10701

Macy's_Backstage	C	40.928715	-73.855569	10704

Lyon_Park	B	41.013444	-73.665011	10573

Gavin_Audiology_and_Hearing_Aid	B	41.292046	-73.878509	10567

La_Maree_Smokehouse	B	40.949449	-73.743186	10543

Golden_Star_Garden	B	40.869879	-73.845609	10469

Gorgeous_Nails	B	40.875764	-73.849668	10469

Palisade_Hairstylist	B	40.934239	-73.897132	10701

Danny_Macs	B	40.905061	-73.869925	10704

Sprain_Brook_Haircutters	B	40.9534	-73.851884	10710

Gramatan_Bagel_Cafe	B	40.925683	-73.836088	10552

Mount_Vernon_Fire_Department_Station_4	A	40.913281	-73.844693	10550

Karim_Saleem_H_A_Dr	A	40.882819	-73.848409	10466

Hillside_Cemetery	B	41.314393	-73.896379	10567

Abundant_Love_Apostolic_Church_Inc	A	40.900261	-73.826363	10550

Gloria_Catinchi_Ameriprise_Financial_Advisor	B	41.006393	-73.690233	10573

Candy's_Critter_Citters	B	40.928152	-73.83819	10552

Safelite	D	40.935345	-73.856806	10704

Vegherb	D	40.98982	-73.667239	10573

Bebo_Line_Hair_Product_inc	A	40.948418	-73.868982	10701

Red_Wing_Shoes	C	40.981377	-73.82816	10710

Muslim_American_Society_Of_Upper_New_York	A	40.934867	-73.886035	10701

Star_Auto_Collision_Center	D	40.948122	-73.74665	10543

Eternal_Beauty_of_NY	B	40.874425	-73.85774	10469

Bridge_Medical	A	40.8917	-73.858613	10466

Rye_Neck_Union_Free_School_District	A	40.95758	-73.715903	10543

Center_For_Therapeutic_Massage	B	40.958174	-73.718692	10543

Yonkers_Animal_Hospital	A	40.953921	-73.872899	10701

Sunshine_Specialties_Distributors	B	40.891533	-73.824309	10550

IV_Autoworks	D	40.997708	-73.662347	10573

King_Street_School	A	41.020211	-73.668098	10573

Park_Kyung_S_MDS	A	40.914741	-73.833859	10550

St_Joseph_Hospital	A	40.929556	-73.897547	10701

Marden_Hardware_True_Value	C	40.923435	-73.86473	10704

Victor_Phyllis_Gifts	C	40.951808	-73.727523	10543

Plushblow_Yonkers	B	40.972062	-73.881982	10701

South_Regent_St_Laundromat	E	41.001653	-73.675043	10573

State_Farm	C	40.892851	-73.856519	10466

Sam's_Bar_and_Grill_PCNY	B	41.004229	-73.658839	10573

Haygood_Travel	B	40.950399	-73.897927	10701

Fleetwood_Pharmacy	A	40.924383	-73.836169	10552

Dunkin'	B	40.991592	-73.669131	10573

LensCrafters	A	40.862846	-73.828067	10475

Dunkin'	B	40.978829	-73.831306	10710

Miracle_Cleaners	E	40.924837	-73.867219	10704

Suburban_Funeral_Service	B	40.947771	-73.875166	10701

Grooming_Tails	C	40.942821	-73.740112	10543

NYCB	C	40.959938	-73.843263	10710

Little_Buddha	B	40.966019	-73.857362	10710

Maximo's_Rite_Muffler	D	40.935503	-73.88774	10701

Panda_Chinese_Restaurant	B	40.912957	-73.833135	10550

Cindy's_Hair_Studio	B	40.949524	-73.733045	10543

Unique_Auto_Works	D	40.936201	-73.894719	10701

St_Mary's_Hospital	A	40.973715	-73.881126	10701

Scotti's_Pizza	B	40.920214	-73.853795	10704

Mount_Vernon_Public_Library	B	40.910444	-73.834265	10550

Little_Stars_Too	A	40.86567	-73.856357	10469

HSBC_Bank	C	40.924794	-73.835941	10550

Westchester_Eyes	A	40.953392	-73.846245	10710

East_Chester_Church_Inc	A	40.870005	-73.842413	10469

Magic_Nails_Spa	B	41.291863	-73.876714	10567

Mt_Sinai_F_B_H_Church	A	40.910195	-73.839955	10550

Manhattan_Picture_Framing	C	40.944547	-73.883043	10701

Montefiore	A	40.870172	-73.857139	10469

The_Indigo_Helm	B	41.298705	-73.888402	10567

Mmcc_Beacon_142	A	40.88454	-73.840008	10466

Sarku_Japan	B	40.928293	-73.852542	10704

Mohegan_Volunteer_Fire_Association_Station_4_Hollowbrook	A	41.325837	-73.882916	10567

Yorktown_Child_Care_Center	A	41.28301	-73.848215	10567

Unity_Neighborhood_Center_Inc	A	40.895524	-73.845831	10466

Harth_Lounge	B	41.00979	-73.688151	10573

Westmed_Medical_Group_Boyce_Thompson	A	40.971782	-73.882353	10701

Sofia's_Italian_Bistro	B	40.94875	-73.733414	10543

Tuckahoe_Deli	C	40.952658	-73.843235	10710

Ankerson_Pharmacy	A	40.911285	-73.836708	10550

Ultimate_Enrichment	A	40.881282	-73.839373	10466

Team_Elite_Gemini_Studio	A	40.952034	-73.843984	10710

St_Stephen_Community_AME_Church	A	40.871143	-73.826391	10475

Kitchens2000	C	40.920406	-73.828612	10552

Baomui_Beauty_Salon	B	40.910623	-73.836383	10550

Staples	C	40.867655	-73.828956	10475

Walgreens	A	40.862971	-73.843118	10469

Sofia's_Family_Daycare	C	40.861653	-73.85415	10469

Daisy_Nails	B	40.935543	-73.861843	10704

Cathedral_Baptist_Church_Inc	A	40.876271	-73.849505	10469

Hudson_Valley_Chiropractic_&_Nutrition_Office	A	40.95342	-73.851474	10710

Villa_Maria_Pizzeria	B	40.862254	-73.843071	10469

New_York_State_DMV_Office	A	40.93597	-73.900996	10701

Eagles_Pentecostal_Church_Of_God_Inc	A	40.889921	-73.852155	10466

Olga's_Beauty_Salon	B	40.909067	-73.846123	10550

St_Eugene's_Gym	B	40.952487	-73.841659	10710

Famous_Footwear	C	40.864509	-73.826953	10475

Top_Cuts_Hair_Salon	B	40.916326	-73.837696	10550

TD_Bank	C	40.954377	-73.715535	10543

Duck_Donuts	C	40.956771	-73.736911	10543

CITGO	C	40.948865	-73.864155	10701

Rs_Automobile_Repair	D	40.898711	-73.858123	10466
