category	latitude	longitude
U	40.890794	-73.817491
K	40.986393	-73.808734
ST	40.893119	-73.8196
K	41.009243	-73.809461
K	40.933104	-73.759085
CC	40.995353	-73.818102
CC	40.969515	-73.806271
M	40.988589	-73.808226
ST	40.909557	-73.810891
SR	40.895782	-73.782056
U	40.897857	-73.793016
V	40.91733	-73.791688
K	40.987427	-73.809837
CC	40.978204	-73.806292
K	40.988803	-73.806747
V	40.943929	-73.795499
ER	40.989024	-73.809537
ST	40.914823	-73.77253
R	40.918574	-73.76697
K	40.935389	-73.759687
R	40.947838	-73.794246
V	40.918387	-73.79653
M	40.986328	-73.809616
V	40.918723	-73.79683
CC	40.913288	-73.787477
V	40.909509	-73.784539
R	40.916834	-73.769767
R	40.968708	-73.807449
M	40.907425	-73.784149
R	40.904724	-73.787496
G	40.908366	-73.781866
ST	40.98513	-73.777483
K	40.897122	-73.777696
CC	41.00431	-73.813213
SR	40.902005	-73.775515
CC	40.988036	-73.824923
U	40.929004	-73.764039
CC	40.993778	-73.822636
ST	40.968655	-73.807181
CC	40.923569	-73.75958
ST	40.889146	-73.785253
R	40.988418	-73.807762
ER	40.921788	-73.7883
ST	40.979547	-73.801464
CC	40.89946	-73.787032
ST	40.988524	-73.797402
V	40.988101	-73.798864
U	40.915553	-73.784642
CC	40.986382	-73.775614
CC	40.932246	-73.762454
ER	40.900893	-73.774854
SR	40.923847	-73.758808
K	40.985924	-73.810176
CC	41.004287	-73.813177
R	40.987085	-73.824158
ER	40.892402	-73.820731
K	40.93305	-73.759669
SR	40.912795	-73.774801
M	40.892606	-73.818391
R	40.93268	-73.757914
U	40.887352	-73.791261
WT	41.005917	-73.810842
SR	40.920587	-73.796406
SR	40.977978	-73.805964
SR	40.933484	-73.761413
V	40.924214	-73.791358
K	40.897854	-73.772859
ST	40.911902	-73.77444
CC	40.921134	-73.787094
CC	40.913073	-73.790709
K	40.924583	-73.787804
K	40.928575	-73.752224
ST	40.901957	-73.790919
U	40.910656	-73.792244
R	40.918554	-73.766976
K	40.907798	-73.77922
SR	40.920219	-73.764547
ST	40.912986	-73.787486
M	40.934061	-73.748651
K	40.89546	-73.805744
CC	40.974321	-73.80297
K	40.931944	-73.759375
G	40.924599	-73.787746
G	40.971611	-73.806014
ST	41.004906	-73.812765
K	40.998135	-73.815394
V	40.918271	-73.786464
R	40.901649	-73.791588
ER	40.911504	-73.799887
ST	40.970216	-73.7829
ER	40.929998	-73.79069
CC	40.979031	-73.807502
K	40.914229	-73.784074
M	40.898628	-73.791502
K	40.980823	-73.776552
ST	40.936093	-73.747523
ST	40.907497	-73.783902
K	40.923708	-73.787998
ST	40.986962	-73.826073
ST	40.927998	-73.789908
M	40.927314	-73.773223
ST	40.932076	-73.759727
CC	40.925734	-73.761021
ER	40.92923	-73.763727
SR	40.978156	-73.806323
ST	40.908057	-73.789819
K	40.997005	-73.81776
K	40.908187	-73.779697
V	40.98884	-73.766174
ST	40.984808	-73.777841
K	40.988039	-73.8096
M	40.968462	-73.806395
ST	41.006011	-73.811934
U	41.001328	-73.814305
M	40.984822	-73.774992
V	40.933206	-73.780878
R	40.999687	-73.814867
K	40.930997	-73.761448
M	40.984604	-73.777745
SR	40.902665	-73.789943
ST	40.923299	-73.760224
ST	40.907784	-73.783675
R	40.932348	-73.759024
SR	40.915386	-73.808834
CC	40.978706	-73.806251
ST	40.939869	-73.798261
U	40.948317	-73.793086
ER	40.935136	-73.769616
CC	40.909426	-73.779948
ER	40.933651	-73.791144
K	40.94676	-73.794428
ER	40.980358	-73.763142
ER	40.982598	-73.801761
ER	40.971186	-73.808025
ST	40.947614	-73.758534
V	40.988832	-73.80579
K	40.984624	-73.777743
K	40.910597	-73.781795
CC	40.970574	-73.804447
CC	40.913067	-73.790709
V	40.912537	-73.795913
K	40.911722	-73.809703
ST	40.920669	-73.787402
ST	40.892217	-73.82108
M	40.971177	-73.806538
ER	40.926534	-73.751229
ST	40.930502	-73.762242
ST	40.977986	-73.806001
CC	40.979536	-73.801454
ST	40.919701	-73.805141
CC	41.005352	-73.812469
K	40.909039	-73.781587
SR	40.931732	-73.749898
CC	40.987833	-73.82512
K	40.910039	-73.795884
ST	40.907934	-73.790333
M	40.900453	-73.785953
CC	40.940783	-73.781285
M	40.946644	-73.794565
K	40.997116	-73.817693
ST	40.968691	-73.807061
ER	40.887004	-73.78793
M	40.92813	-73.752477
U	40.977386	-73.805552
ER	40.989014	-73.807504
K	40.927237	-73.752481
CC	40.909375	-73.781935
G	40.929633	-73.751643
M	40.983375	-73.803262
M	40.920585	-73.787378
R	40.974365	-73.802952
K	40.908563	-73.782334
V	40.988845	-73.766183
U	40.930221	-73.750114
ST	40.909186	-73.78078
SR	40.919378	-73.777029
U	40.908319	-73.811575
ST	40.924576	-73.744406
ER	40.908355	-73.781882
V	40.989657	-73.795073
SR	40.909522	-73.78453
SR	40.974412	-73.775564
V	40.907074	-73.785797
V	40.965897	-73.787944
R	40.933799	-73.74784
ST	41.006879	-73.823197
R	40.932827	-73.761819
ST	40.911528	-73.781075
CC	40.913109	-73.790632
CC	41.004302	-73.813192
CC	41.005342	-73.812479
SR	40.913621	-73.779319
SR	40.92113	-73.788399
M	40.998873	-73.816313
ST	40.928586	-73.751693
U	40.917649	-73.786206
ST	40.89649	-73.794513
SR	40.898811	-73.794855
K	40.928527	-73.753009
ER	40.925977	-73.754583
R	40.922061	-73.77399
SR	40.906895	-73.784932
SR	40.993666	-73.820869
V	40.941412	-73.793796
CC	40.912455	-73.790511
SR	40.918656	-73.788027
V	40.941428	-73.793781
ST	40.89881	-73.794858
ST	40.992355	-73.823039
ST	40.986445	-73.826578
R	40.910583	-73.792274
V	40.975065	-73.775579
K	40.932115	-73.757737
R	40.921864	-73.774326
ST	40.900877	-73.791997
ST	40.990004	-73.8072
ST	40.969367	-73.806323
P	40.990096	-73.806296
ST	40.969307	-73.806451
K	40.932226	-73.757682
V	40.975049	-73.775586
K	40.928599	-73.753083
ST	40.922259	-73.773746
SR	40.910556	-73.792306
V	40.950704	-73.778768
K	40.922081	-73.773963
P	40.946659	-73.794558
ST	40.913029	-73.80913
R	40.947259	-73.79403
G	40.914617	-73.772716
G	40.922026	-73.774036
K	40.897103	-73.804196
P	40.985206	-73.777496
M	40.931275	-73.766607
SR	40.90905	-73.795687
ST	41.004521	-73.794259
ST	40.907987	-73.770674
ST	40.972487	-73.804658
M	40.908461	-73.781989
V	40.985423	-73.764957
R	40.914829	-73.771255
CC	40.988311	-73.807139
V	40.964714	-73.782362
SR	40.9976	-73.817641
CC	40.988314	-73.807138
M	40.928165	-73.752445
K	40.909697	-73.790827
ST	40.908107	-73.78109
SR	40.914999	-73.771298
K	40.893215	-73.819894
ST	40.970181	-73.805394
ST	40.9976	-73.817467
ST	40.97434	-73.803923
ST	40.989532	-73.807254
CC	40.929041	-73.764631
ST	40.991651	-73.823054
SR	40.929102	-73.764593
ST	40.920843	-73.787877
K	40.928656	-73.753124
ST	40.928962	-73.764744
V	40.963653	-73.79298
ST	41.007777	-73.784118
K	40.913316	-73.808435
K	40.928593	-73.753075
U	40.894453	-73.818407
SR	40.922081	-73.772498
ER	40.974304	-73.80392
K	40.948591	-73.792375
